Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:06.603,Del,,<1,23.457,21.373,21.773,8-2-0,1-1-1,King Boo,Circuit Special,Standard,Super Glider
2017-04-28,1:05.856,Danny,,<1,22.525,21.893,21.438,-,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:05.155,Cynda,,<1,22.671,21.004,21.480,-,1-1-1,Heavy Mii Varia,Streetle,Roller,Super Glider
2017-04-28,1:03.688,Cynda,,<1,22.343,20.619,20.726,-,1-1-1,Heavy Mii Varia,Streetle,Roller,Super Glider
2017-04-28,1:03.537,Cynda,,<1,22.261,20.753,20.523,8-2-0,1-1-1,Heavy Mii Varia,Streetle,Roller,Super Glider
2017-04-28,1:03.325,Fant's,,<1,-,-,-,8-2-0,1-1-1,King Boo,Streetle,Roller,Peach Parasol
2017-04-28,1:03.179,ばくはぜる,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:02.928,Jimmy,,1,22.266,20.447,20.215,8-2-0,1-1-1,Dry Bowser,Streetle,Roller,Parachute
2017-04-29,1:02.840,Jimmy,,<1,22.090,20.435,20.315,8-2-0,1-1-1,Dry Bowser,Streetle,Roller,Parachute
2017-04-29,1:02.667,Jimmy,,<1,22.027,20.281,20.359,8-2-0,1-1-1,Dry Bowser,Streetle,Roller,Parachute
2017-04-29,1:02.342,ちゃまお,,<1,21.707,20.459,20.176,7-3-0,1-1-1,Wario,Streetle,Slim,Parafoil
2017-04-29,1:01.967,Jimmy,,<1,21.744,20.121,20.102,8-2-0,1-1-1,Dry Bowser,Streetle,Slim,Parachute
2017-04-29,1:01.822,Jimmy,,1,21.667,20.064,20.091,8-2-0,1-1-1,Dry Bowser,Streetle,Slim,Parachute
2017-04-30,1:01.799,Horse,,<1,21.682,20.074,20.043,8-2-0,1-1-1,Dry Bowser,Streetle,Roller,Wario Wing
2017-04-30,1:01.773,Jimmy,,1,21.654,20.149,19.970,8-2-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-01,1:01.763,Horse,,<1,21.622,20.071,20.070,8-2-0,1-1-1,Wario,Streetle,Roller,Wario Wing
2017-05-01,1:01.697,Jimmy,,<1,21.679,20.047,19.971,8-2-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-01,1:01.622,Jimmy,,<1,21.580,20.091,19.951,8-2-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-01,1:01.501,Jimmy,,<1,21.648,19.967,19.886,8-2-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-01,1:01.474,Jimmy,,1,21.594,19.942,19.938,8-2-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-02,1:01.463,Horse,,1,21.597,19.987,19.879,8-2-0,1-1-1,Wario,Streetle,Roller,Wario Wing
2017-05-03,1:01.430,Horse,,<1,21.577,19.980,19.873,8-2-0,1-1-1,Wario,Streetle,Roller,Super Glider
2017-05-03,1:01.417,Horse,,<1,21.564,20.018,19.835,8-2-0,1-1-1,Wario,Streetle,Roller,Super Glider
2017-05-03,1:01.378,Leroy,,1,21.510,20.006,19.862,8-2-0,1-1-1,Wario,Streetle,Leaf Tires,Super Glider
2017-05-04,1:01.359,Horse,,<1,21.527,19.940,19.892,8-2-0,1-1-1,Wario,Streetle,Roller,Super Glider
2017-05-04,1:01.224,Horse,,1,21.508,19.888,19.828,8-2-0,1-1-1,Wario,Streetle,Button,Super Glider
2017-05-05,1:01.182,Leroy,,<1,21.451,19.919,19.812,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Super Glider
2017-05-05,1:01.144,Leroy,,<1,21.505,19.932,19.707,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Super Glider
2017-05-05,1:01.066,Leroy,,<1,21.410,19.838,19.818,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Super Glider
2017-05-05,1:00.970,Leroy,,<1,21.523,19.755,19.692,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Super Glider
2017-05-05,1:00.886,Leroy,,<1,21.398,19.810,19.678,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Super Glider
2017-05-05,1:00.858,Doodle,,<1,21.384,19.786,19.688,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Super Glider
2017-05-05,1:00.742,Leroy,,<1,21.334,19.759,19.649,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Super Glider
2017-05-05,1:00.582,Horse,,1,21.356,19.636,19.590,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Waddle Wing
2017-05-06,1:00.520,Horse,,<1,21.322,19.606,19.592,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Waddle Wing
2017-05-06,1:00.421,Horse,,<1,21.048,19.618,19.755,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Waddle Wing
2017-05-06,1:00.253,Horse,,1,21.003,19.655,19.595,8-2-0,1-1-1,Wario,Blue Falcon,Slim,Waddle Wing
2017-05-07,1:00.148,Jimmy,,4,21.023,19.611,19.514,8-2-0,1-1-1,Dry Bowser,Blue Falcon,Crimson Slim,Super Glider
2017-05-11,1:00.113,Horse,,5,21.003,19.573,19.537,8-2-0,1-1-1,Wario,Blue Falcon,Crimson Slim,Waddle Wing
2017-05-16,1:00.113,Justice,,<1,21.173,19.531,19.409,8-2-0,1-1-1,Dry Bowser,Jet Bike,Crimson Slim,Hylian Kite
2017-05-16,1:00.074,Mick,,<1,21.039,19.549,19.486,8-2-0,1-1-1,Dry Bowser,Blue Falcon,Slim,Super Glider
2017-05-16,0:59.849,Mick,,2,21.091,19.401,19.357,8-2-0,1-1-1,Dry Bowser,Blue Falcon,Slim,Super Glider
2017-05-18,0:59.845,Horse,,1,21.032,19.426,19.387,8-2-0,1-1-1,Wario,Blue Falcon,Crimson Slim,Waddle Wing
2017-05-19,0:59.839,Horse,,<1,21.071,19.459,19.309,8-2-0,1-1-1,Wario,Blue Falcon,Crimson Slim,Waddle Wing
2017-05-19,0:59.787,Horse,,<1,21.057,19.381,19.349,8-2-0,1-1-1,Wario,Blue Falcon,Crimson Slim,Waddle Wing
2017-05-19,0:59.754,Horse,,2,21.006,19.432,19.316,8-2-0,1-1-1,Wario,Blue Falcon,Crimson Slim,Waddle Wing
2017-05-21,0:59.665,Horse,,4,20.969,19.332,19.364,8-2-0,1-1-1,Wario,Blue Falcon,Crimson Slim,Waddle Wing
2017-05-25,0:59.644,Horse,,1,21.023,19.297,19.324,8-2-0,1-1-1,Wario,Blue Falcon,Crimson Slim,Waddle Wing
2017-05-26,0:59.617,Horse,,<1,21.032,19.340,19.245,8-2-0,1-1-1,Wario,Blue Falcon,Crimson Slim,Waddle Wing
2017-05-26,0:59.579,Horse,,1,20.998,19.256,19.325,8-2-0,1-1-1,Wario,Blue Falcon,Crimson Slim,Waddle Wing
2017-05-27,0:59.571,Horse,,1,21.031,19.260,19.280,8-2-0,1-1-1,Wario,Blue Falcon,Crimson Slim,Waddle Wing
