Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,2:03.973,ドルフィンみさき,,<1,42.449,40.835,40.689,10-0-0,1-1-1,Morton,Steel Driver,Off-Road,Super Glider
2017-04-28,2:03.376,ラカフル,,<1,42.153,40.643,40.580,10-0-0,1-1-1,Wario,Steel Driver,Roller,Parachute
2017-04-28,2:03.290,Danny,,<1,42.368,40.392,40.530,10-0-0,1-1-1,Wario,Steel Driver,Roller,Super Glider
2017-04-28,2:03.003,Xander,,<1,42.217,40.423,40.363,10-0-0,1-1-1,Morton,Tanooki Kart,Roller,Parachute
2017-04-28,2:02.369,Xander,,<1,42.002,40.192,40.175,10-0-0,1-1-1,Morton,Streetle,Roller,Parachute
2017-04-28,2:02.145,Naoto,,<1,41.953,39.909,40.283,10-0-0,1-1-1,Wario,Streetle,Roller,Parafoil
2017-04-28,2:02.013,たそ,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,2:01.803,Leo,,<1,41.821,40.033,39.949,10-0-0,1-1-1,Wario,Streetle,Roller,Super Glider
2017-04-28,2:01.773,ドルフィンみさき,,<1,41.654,39.861,40.258,10-0-0,1-1-1,Wario,Streetle,Roller,Super Glider
2017-04-28,2:01.517,ドルフィンみさき,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,2:01.206,Naoto,,<1,41.688,39.690,39.828,10-0-0,1-1-1,Heavy Mii Hylian,Streetle,Roller,Parafoil
2017-04-28,2:00.955,ガオー,,1,-,-,-,-,-,-,-,-,-
2017-04-29,2:00.902,Toto,,<1,41.749,39.550,39.603,10-0-0,1-1-1,Heavy Mii,Streetle,Roller,Cloud Glider
2017-04-29,2:00.865,Leo,,<1,41.422,39.705,39.738,10-0-0,1-1-1,Wario,Streetle,Roller,MKTV Parafoil
2017-04-29,2:00.507,ガオー,,<1,41.298,39.382,39.827,10-0-0,1-1-1,Dry Bowser,Streetle,Azure Roller,Super Glider
2017-04-29,2:00.439,Leo,,1,41.302,39.516,39.621,10-0-0,1-1-1,Wario,Streetle,Roller,Super Glider
2017-04-30,2:00.391,ガオー,,<1,41.073,39.540,39.778,10-0-0,1-1-1,Wario,Streetle,Azure Roller,Super Glider
2017-04-30,2:00.269,Leo,,1,41.295,39.489,39.485,10-0-0,1-1-1,Wario,Streetle,Roller,Super Glider
2017-05-01,2:00.072,Leo,,<1,41.117,39.597,39.358,10-0-0,1-1-1,Wario,Streetle,Roller,Super Glider
2017-05-01,1:59.881,Leo,,1,40.975,39.356,39.550,10-0-0,1-1-1,Wario,Streetle,Roller,Super Glider
2017-05-02,1:59.809,Kay,,3,41.247,39.534,39.028,10-0-0,1-1-1,Heavy Mii Crossing,Streetle,Azure Roller,Super Glider
2017-05-05,1:59.763,Danny,,<1,40.874,39.189,39.700,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Paper Glider
2017-05-05,1:59.609,Tyler,,<1,41.001,39.314,39.294,10-0-0,1-1-1,Heavy Mii,Streetle,Azure Roller,Paper Glider
2017-05-05,1:59.226,Kay,,2,40.718,38.948,39.560,10-0-0,1-1-1,Heavy Mii Crossing,Streetle,Azure Roller,Paper Glider
2017-05-07,1:59.149,Kay,,2,40.734,38.999,39.416,10-0-0,1-1-1,Heavy Mii Crossing,Streetle,Azure Roller,Paper Glider
2017-05-09,1:58.853,Kay,,2,40.427,39.226,39.200,10-0-0,1-1-1,Heavy Mii Crossing,Streetle,Azure Roller,Paper Glider
2017-05-11,1:58.707,Kay,,1,40.585,38.844,39.278,10-0-0,1-1-1,Heavy Mii Crossing,Streetle,Azure Roller,Paper Glider
2017-05-12,1:58.532,Xander,,7,40.469,38.907,39.156,10-0-0,1-1-1,Heavy Mii Pikmin,Streetle,Azure Roller,Paper Glider
2017-05-19,1:58.315,Kay,,18,40.654,38.757,38.904,10-0-0,1-1-1,Heavy Mii Crossing,Streetle,Azure Roller,Paper Glider
2017-06-06,1:58.198,Xander,,<1,40.405,38.876,38.917,10-0-0,1-1-1,Heavy Mii Pikmin,Streetle,Azure Roller,Paper Glider
2017-06-06,1:58.153,Kay,,4,40.411,38.815,38.927,10-0-0,1-1-1,Heavy Mii Crossing,Streetle,Azure Roller,Paper Glider
2017-06-10,1:58.095,Xander,,<1,40.258,38.919,38.918,10-0-0,1-1-1,Heavy Mii Pikmin,Streetle,Azure Roller,Paper Glider
2017-06-10,1:58.072,Kay,,32,40.405,38.739,38.928,10-0-0,1-1-1,Heavy Mii Crossing,Streetle,Azure Roller,Paper Glider
2017-07-12,1:58.062,Lyte,,<1,40.907,38.411,38.744,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Paper Glider
2017-07-12,1:57.946,Kay,,<1,40.501,38.656,38.789,10-0-0,1-1-1,Donkey Kong,Streetle,Azure Roller,Paper Glider
2017-07-12,1:57.692,Kay,,1,40.444,38.765,38.483,10-0-0,1-1-1,Donkey Kong,Streetle,Azure Roller,Paper Glider
2017-07-13,1:57.680,Kay,,115,40.110,38.709,38.861,10-0-0,1-1-1,Heavy Mii Crossing,Streetle,Azure Roller,Paper Glider
2017-11-05,1:57.449,Kay,,25,40.333,38.357,38.759,10-0-0,1-1-1,Heavy Mii Crossing,Streetle,Azure Roller,Paper Glider
2017-11-30,1:57.239,Peze,,173,40.002,38.451,38.786,10-0-0,1-1-1,Waluigi,Streetle,Azure Roller,Paper Glider
2018-05-22,1:57.228,ふゆいろ,,1,39.876,38.516,38.836,10-0-0,1-1-1,Donkey Kong,Streetle,Azure Roller,Paper Glider
2018-05-23,1:57.073,ふゆいろ,,4,39.885,38.608,38.580,10-0-0,1-1-1,Donkey Kong,Streetle,Azure Roller,Paper Glider
2018-05-27,1:56.756,ふゆいろ,,202,40.035,38.326,38.395,10-0-0,1-1-1,Waluigi,Streetle,Azure Roller,Paper Glider
2018-12-15,1:56.500,ふゆいろ,,1,39.718,38.417,38.365,10-0-0,1-1-1,Champion Link,Streetle,Azure Roller,Paper Glider
2018-12-16,1:56.480,ふゆいろ,,1,39.758,38.255,38.467,10-0-0,1-1-1,Champion Link,Streetle,Azure Roller,Paper Glider
2018-12-17,1:56.441,ふゆいろ,,12,39.706,38.261,38.474,10-0-0,1-1-1,Champion Link,Streetle,Azure Roller,Paper Glider
