Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
2022-12-07,1:02.075,Luckyo,,<1,21.912,20.135,20.028,8-1-0,1-1-1,Wario,Biddybuggy,Button,Cloud Glider
2022-12-07,1:01.974,Army,,<1,21.804,20.047,20.123,8-2-0,1-1-1,Waluigi,Biddybuggy,Button,Paper Glider
2022-12-07,1:01.605,Army,,<1,21.817,19.966,19.822,8-2-0,1-1-1,Waluigi,Biddybuggy,Button,Paper Glider
2022-12-07,1:01.597,Luckyo,,<1,21.786,20.002,19.809,8-2-0,1-1-1,Waluigi,Biddybuggy,Leaf Tires,Cloud Glider
2022-12-07,1:01.281,Luckyo,,<1,21.599,19.978,19.704,8-2-0,1-1-1,Waluigi,Biddybuggy,Leaf Tires,Cloud Glider
2022-12-07,1:01.267,SKaR,,<1,21.599,19.841,19.827,8-2-0,1-1-1,Donkey Kong,Biddybuggy,Button,Paper Glider
2022-12-07,1:01.002,Luckyo,,<1,21.513,19.728,19.761,8-0-0,1-1-1,Waluigi,Biddybuggy,Leaf Tires,Cloud Glider
2022-12-07,1:00.909,Pii,,<1,21.583,19.685,19.641,8-2-0,1-1-1,Black Yoshi,Biddybuggy,Button,Cloud Glider
2022-12-07,1:00.722,Army,,<1,21.545,19.640,19.537,8-2-0,1-1-1,Rosalina,Biddybuggy,Button,Paper Glider
2022-12-07,1:00.672,Army,,<1,21.550,19.579,19.543,8-2-0,1-1-1,Rosalina,Biddybuggy,Button,Paper Glider
2022-12-07,1:00.452,Army,,1,21.473,19.513,19.466,8-2-0,1-1-1,Rosalina,Biddybuggy,Button,Paper Glider
2022-12-08,1:00.416,Alberto,,<1,21.485,19.560,19.371,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-08,1:00.372,Alberto,,<1,21.440,19.577,19.355,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-08,1:00.227,Alberto,,1,21.334,19.538,19.355,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-09,1:00.223,Vincent,,<1,21.337,19.484,19.402,8-2-0,1-1-1,Rosalina,Biddybuggy,Leaf Tires,Paper Glider
2022-12-09,1:00.175,Alberto,,<1,21.328,19.480,19.367,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-09,1:00.154,Vincent,,1,21.343,19.473,19.338,8-2-0,1-1-1,Rosalina,Biddybuggy,Leaf Tires,Paper Glider
2022-12-10,1:00.044,Alberto,,<1,21.361,19.423,19.260,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-10,0:59.986,Alberto,,6,21.290,19.419,19.277,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-16,0:59.974,Army,,<1,21.336,19.375,19.263,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-16,0:59.926,Army,,<1,21.262,19.393,19.271,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-16,0:59.891,Army,,<1,21.231,19.423,19.237,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-16,0:59.881,Army,,2,21.257,19.347,19.277,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-18,0:59.880,Army,,<1,21.280,19.349,19.251,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-18,0:59.859,Army,,1,21.256,19.356,19.247,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-19,0:59.814,Army,,<1,21.228,19.378,19.208,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-19,0:59.800,Army,,<1,21.202,19.365,19.233,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-19,0:59.791,Army,,3,21.262,19.333,19.196,8-2-0,1-1-1,King Boo,Biddybuggy,Button,Paper Glider
2022-12-22,0:59.747,Army,,<1,21.190,19.333,19.224,8-2-0,1-1-1,Waluigi,Biddybuggy,Button,Paper Glider
2022-12-22,0:59.723,Army,,<1,21.212,19.287,19.224,8-2-0,1-1-1,Waluigi,Biddybuggy,Button,Paper Glider
2022-12-22,0:59.716,Army,,4,21.235,19.323,19.158,8-2-0,1-1-1,Waluigi,Biddybuggy,Button,Paper Glider
2022-12-26,0:59.701,Alberto,,1,21.201,19.336,19.164,8-2-0,1-1-1,Waluigi,Biddybuggy,Button,Paper Glider
2022-12-27,0:59.676,Alberto,,<1,21.160,19.342,19.174,8-2-0,1-1-1,Waluigi,Biddybuggy,Button,Paper Glider
2022-12-27,0:59.651,Alberto,,49,21.185,19.289,19.177,8-2-0,1-1-1,Waluigi,Biddybuggy,Button,Paper Glider
