Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:50.940,Xander,,<1,37.933,36.480,36.527,9-1-0,1-1-1,Wario,Splat Buggy,Off-Road,Super Glider
2017-04-28,1:50.785,Soldier,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:50.616,Elpis,,<1,-,-,-,9-1-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-04-28,1:50.118,Elpis,,<1,37.812,36.201,36.105,9-1-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-04-28,1:49.925,Elpis,,<1,37.666,36.247,36.012,9-1-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-04-28,1:49.460,Soldier,,<1,37.610,35.964,35.886,9-1-0,1-1-1,Wario,Landship,Roller,Parachute
2017-04-28,1:49.337,Kevin,,<1,37.646,35.930,35.761,9-1-0,1-1-1,Heavy Mii Sonic,Streetle,Roller,Plane Glider
2017-04-28,1:49.221,Elpis,,1,37.597,35.847,35.777,9-1-0,1-1-1,Wario,Streetle,Azure Roller,Super Glider
2017-04-29,1:49.033,Angryfast,,<1,37.457,35.841,35.735,9-1-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-04-29,1:48.959,starxlx,,<1,37.433,35.789,35.737,9-1-0,1-1-1,Morton,Streetle,Roller,Parachute
2017-04-29,1:48.890,Thurmos,,1,-,-,-,-,-,-,-,-,-
2017-04-30,1:48.852,Thurmos,,<1,37.464,35.741,35.647,9-1-0,1-1-1,Wario,Streetle,Roller,Parachute
2017-04-30,1:48.669,starxlx,,<1,37.325,35.754,35.590,9-1-0,1-1-1,Morton,Streetle,Roller,Parafoil
2017-04-30,1:48.660,Thurmos,,1,-,-,-,-,-,-,-,-,-
2017-05-01,1:48.446,Thurmos,,<1,37.439,35.562,35.445,9-1-0,1-1-1,Wario,Streetle,Roller,Parachute
2017-05-01,1:48.302,Thurmos,,1,37.335,35.593,35.374,9-1-0,1-1-1,Wario,Streetle,Roller,Parachute
2017-05-02,1:48.223,Thurmos,,<1,37.254,35.543,35.426,9-1-0,1-1-1,Wario,Streetle,Roller,Cloud Glider
2017-05-02,1:48.171,Tyler,,1,37.147,35.622,35.402,9-1-0,1-1-1,Wario,Streetle,Azure Roller,Paper Glider
2017-05-03,1:48.076,Thurmos,,1,37.126,35.541,35.409,9-1-0,1-1-1,Wario,Streetle,Azure Roller,Cloud Glider
2017-05-04,1:48.025,Doodle,,<1,37.084,35.484,35.457,9-1-0,1-1-1,Wario,Wild Wiggler,Roller,Parachute
2017-05-04,1:47.957,Doodle,,1,37.114,35.497,35.346,9-1-0,1-1-1,Wario,Wild Wiggler,Roller,Parachute
2017-05-05,1:47.913,Ryan's,,<1,37.149,35.420,35.344,9-1-0,1-1-1,Wario,Wild Wiggler,Roller,Parachute
2017-05-05,1:47.884,Ryan's,,<1,37.146,35.413,35.325,9-1-0,1-1-1,Wario,Wild Wiggler,Roller,Parachute
2017-05-05,1:47.806,Ryan's,,<1,37.074,35.352,35.380,9-1-0,1-1-1,Wario,Wild Wiggler,Roller,Parachute
2017-05-05,1:47.779,Tyler,,<1,37.062,35.405,35.312,9-1-0,1-1-1,Wario,W 25 Silver Arrow,Azure Roller,Paper Glider
2017-05-05,1:47.766,Thurmos,,<1,37.058,35.508,35.200,9-1-0,1-1-1,Wario,Wild Wiggler,Roller,Cloud Glider
2017-05-05,1:47.764,Thurmos,,<1,37.104,35.479,35.181,9-1-0,1-1-1,Wario,Wild Wiggler,Roller,Cloud Glider
2017-05-05,1:47.758,Thurmos,,9,37.084,35.395,35.279,9-1-0,1-1-1,Wario,Wild Wiggler,Roller,Cloud Glider
