Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,2:03.103,Mattew,,<1,42.428,40.465,40.210,10-0-0,1-1-1,Heavy Mii,Blue Falcon,Button,Super Glider
2017-04-28,2:03.091,うた,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,2:02.886,Dused,,<1,-,-,-,10-0-0,1-1-1,Morton,Wild Wiggler,Off-Road,Super Glider
2017-04-28,2:02.717 ,purin,,<1,42.307,40.129,40.281,10-0-0,1-1-1,Dry Bowser,Comet,Slim,Parafoil
2017-04-28,2:02.615,Dused,,<1,-,-,-,10-0-0,1-1-1,Morton,Wild Wiggler,Off-Road,Super Glider
2017-04-28,2:02.603,Dused,,<1,42.445,40.213,39.945,10-0-0,1-1-1,Morton,Wild Wiggler,Off-Road,Super Glider
2017-04-28,2:02.455,Dused,,<1,42.399,40.196,39.860,10-0-0,1-1-1,Morton,Wild Wiggler,Off-Road,Super Glider
2017-04-28,2:02.430,Alex,,<1,42.528,40.208,39.694,10-0-0,1-1-1,Heavy Mii Varia,Streetle,Slim,Parafoil
2017-04-28,2:02.274,Dused,,<1,-,-,-,10-0-0,1-1-1,Morton,Wild Wiggler,Off-Road,Super Glider
2017-04-28,2:02.054,Dused,,<1,42.182,39.757,40.115,10-0-0,1-1-1,Morton,Wild Wiggler,Off-Road,Super Glider
2017-04-28,2:01.942,うた,,<1,42.364,39.600,39.978,10-0-0,1-1-1,Morton,Streetle,Slim,Hylian Kite
2017-04-28,2:01.709,Dused,,<1,42.167,39.852,39.690,10-0-0,1-1-1,Morton,Wild Wiggler,Off-Road,Super Glider
2017-04-28,2:01.607,Alex,,<1,41.890,40.166,39.551,10-0-0,1-1-1,Heavy Mii Varia,Streetle,Slim,Parachute
2017-04-28,2:01.543,Dused,,<1,42.050,39.908,39.585,10-0-0,1-1-1,Morton,Wild Wiggler,Off-Road,Super Glider
2017-04-28,2:01.396,Alex,,<1,41.925,39.822,39.649,10-0-0,1-1-1,Heavy Mii Varia,Streetle,Slim,Parafoil
2017-04-28,2:01.211,ぎぞく,,<1,42.103,39.546,39.562,10-0-0,1-1-1,Dry Bowser,Streetle,Slim,Plane Glider
2017-04-28,2:01.211,Alex,,<1,42.065,39.623,39.523,10-0-0,1-1-1,Heavy Mii,Streetle,Slim,Parachute
2017-04-28,2:00.998,Alex,,1,42.023,39.584,39.391,10-0-0,1-1-1,Heavy Mii Varia,Streetle,Slim,Parachute
2017-04-29,2:00.537,Davi,,<1,41.891,39.376,39.270,10-0-0,1-1-1,Dry Bowser,Streetle,Crimson Slim,Parachute
2017-04-29,2:00.122,Davi,,<1,41.793,39.391,38.938,10-0-0,1-1-1,Dry Bowser,Streetle,Crimson Slim,Plane Glider
2017-04-29,1:59.887,Davi,,<1,41.740,39.225,38.922,10-0-0,1-1-1,Dry Bowser,Streetle,Crimson Slim,Plane Glider
2017-04-29,1:59.459,うた,,<1,41.669,38.907,38.883,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Hylian Kite
2017-04-29,1:59.373,Davi,,1,41.571,38.932,38.870,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Plane Glider
2017-04-30,1:59.123,うた,,<1,41.367,38.849,38.907,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Hylian Kite
2017-04-30,1:58.998,Davi,,<1,41.376,38.883,38.739,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Hylian Kite
2017-04-30,1:58.812,Danny,,<1,41.318,38.831,38.663,10-0-0,1-1-1,Dry Bowser,Streetle,Azure Roller,Super Glider
2017-04-30,1:58.741,うた,,<1,41.304,38.697,38.740,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Hylian Kite
2017-04-30,1:58.721,Davi,,<1,41.242,38.747,38.732,10-0-0,1-1-1,Dry Bowser,Streetle,Azure Roller,Hylian Kite
2017-04-30,1:58.710,ぎぞく,,1,41.128,38.942,38.640,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-01,1:58.709,Davi,,<1,41.259,38.653,38.797,10-0-0,1-1-1,Dry Bowser,Streetle,Azure Roller,Hylian Kite
2017-05-01,1:58.580,ぎぞく,,<1,41.128,38.842,38.610,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-01,1:58.452,Davi,,1,41.460,38.568,38.424,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-02,1:58.104,うた,,1,40.815,38.593,38.696,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Hylian Kite
2017-05-03,1:58.084,Davi,,<1,40.866,38.841,38.377,10-0-0,1-1-1,Dry Bowser,Streetle,Azure Roller,Super Glider
