Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:37.993,DestinyCst,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:32.055,Danny,,<1,31.526,30.417,30.112,9-1-0,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:31.754,Ronan,,<1,31.259,30.276,30.219,-,1-1-1,Yoshi,Streetle,Roller,Hylian Kite
2017-04-28,1:30.140,Ronan,,<1,30.881,29.447,29.812,-,1-1-1,Yoshi,Streetle,Button,MKTV Parafoil
2017-04-28,1:27.597,Power,,2,29.745,28.975,28.877,10-0-0,1-1-1,Roy,Streetle,Roller,Super Glider
2017-04-30,1:27.588,Power,,<1,-,-,-,-,-,-,-,-,-
2017-04-30,1:27.580,Dash,,<1,30.014,28.883,28.683,10-0-0,1-1-1,Daisy,Streetle,Roller,Super Glider
2017-04-30,1:27.501,Dash,,<1,-,-,-,-,-,-,-,-,-
2017-04-30,1:27.027,Power,,<1,29.809,28.620,28.598,-,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-04-30,1:26.994,Dash,,<1,30.093,28.453,28.448,-,1-1-1,Daisy,Streetle,Roller,Super Glider
2017-04-30,1:26.959,Power,,<1,29.735,28.562,28.662,-,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-04-30,1:26.787,Power,,<1,29.890,28.481,28.416,-,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-04-30,1:26.731,Power,,<1,29.743,28.496,28.492,-,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-04-30,1:26.662,Power,,1,29.844,28.388,28.430,-,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-01,1:26.644,Power,,<1,29.805,28.407,28.432,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Paper Glider
2017-05-01,1:26.400,Play,,<1,29.723,28.309,28.368,9-1-0,1-1-1,Donkey Kong,Streetle,Roller,Paper Glider
2017-05-01,1:26.209,Power,,<1,29.526,28.307,28.376,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Paper Glider
2017-05-01,1:26.164,Play,,<1,29.637,28.348,28.179,10-0-0,1-1-1,Donkey Kong,Streetle,Roller,Paper Glider
2017-05-01,1:26.086,Play,,<1,29.456,28.362,28.268,10-0-0,1-1-1,Donkey Kong,Streetle,Roller,Paper Glider
2017-05-01,1:26.032,Play,,<1,29.452,28.384,28.196,10-0-0,1-1-1,Donkey Kong,Streetle,Roller,Paper Glider
2017-05-01,1:25.949,Power,,1,29.389,28.239,28.321,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Paper Glider
2017-05-02,1:25.884,Power,,9,29.474,28.189,28.221,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-11,1:25.686,starxlx,,<1,29.437,28.135,28.114,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Paper Glider
2017-05-11,1:25.649,starxlx,,<1,-,-,-,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-11,1:25.579,starxlx,,<1,29.382,28.164,28.033,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-11,1:25.331,starxlx,,<1,29.265,28.012,28.054,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-11,1:25.309,starxlx,,<1,29.268,28.034,28.007,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-11,1:25.266,starxlx,,1,29.397,27.936,27.933,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-12,1:25.065,starxlx,,<1,29.171,27.859,28.035,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-12,1:25.012,starxlx,,<1,29.157,27.849,28.006,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-12,1:25.006,starxlx,,<1,29.047,27.874,28.085,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-12,1:24.913,starxlx,,<1,29.226,27.928,27.759,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-12,1:24.810,starxlx,,1,29.002,27.855,27.953,10-0-0,1-1-1,Roy,Streetle,Azure Roller,Super Glider
2017-05-13,1:24.712,starxlx,,6,29.119,27.769,27.824,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Cloud Glider
2017-05-19,1:24.689,starxlx,,<1,29.077,27.738,27.874,10-0-0,1-1-1,Morton,Biddybuggy,Azure Roller,Cloud Glider
2017-05-19,1:24.676,starxlx,,<1,29.081,27.658,27.937,10-0-0,1-1-1,Morton,Biddybuggy,Azure Roller,Cloud Glider
2017-05-19,1:24.604,starxlx,,1,28.943,27.859,27.802,10-0-0,1-1-1,Morton,Biddybuggy,Azure Roller,Cloud Glider
2017-05-20,1:24.536,starxlx,,4,28.983,27.765,27.788,10-0-0,1-1-1,Morton,Biddybuggy,Azure Roller,Cloud Glider
2017-05-24,1:24.304,Carson ,,75,28.977,27.599,27.728,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Cloud Glider
2017-08-07,1:24.269,Davi,,3,28.962,27.699,27.608,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Paper Glider
2017-08-10,1:24.245,Jimmy,,2,28.852,27.656,27.737,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Roller,Cloud Glider
2017-08-12,1:24.091,Jimmy,,1,28.873,27.605,27.613,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Roller,Cloud Glider
2017-08-13,1:23.858,Jimmy,,121,28.874,27.475,27.509,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Roller,Cloud Glider
2017-12-12,1:23.509,Jimmy,,3,28.649,27.413,27.447,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Cloud Glider
2017-12-15,1:23.407,Jimmy,,1,28.697,27.386,27.324,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Cloud Glider
2017-12-16,1:23.160,Jimmy,,172,28.533,27.258,27.369,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Cloud Glider
2018-06-06,1:23.146,AK,,24,28.521,27.441,27.184,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,Paper Glider
2018-06-30,1:23.021,Jimmy,,233,28.559,27.258,27.204,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Cloud Glider
2019-02-18,1:22.912,AK,,158,28.413,27.191,27.308,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,Cloud Glider
2019-07-26,1:22.805,Jimmy,,11,28.366,27.186,27.253,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Cloud Glider
2019-08-06,1:22.762,Army,,21,28.574,27.130,27.058,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,Paper Glider
2019-08-27,1:22.679,AK,,104,28.435,27.070,27.174,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Flower Glider
2019-12-09,1:22.647,Alberto,,1,28.538,27.050,27.059,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,Paper Glider
2019-12-10,1:22.617,Jimmy,,<1,28.442,27.169,27.006,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Cloud Glider
2019-12-10,1:22.609,Alberto,,<1,28.449,27.033,27.127,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Paper Glider
2019-12-10,1:22.541,Alberto,,1,28.449,27.138,26.954,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Paper Glider
2019-12-11,1:22.482,Alberto,,<1,28.380,27.063,27.039,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,Paper Glider
