Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:30.612,Del,,<1,31.122,30.564,28.926,6-4-0,1-1-1,Morton,Standard Kart,Off-Road,Super Glider
2017-04-28,1:28.930,Chris,,<1,30.714,29.310,28.906,5-4-1,1-1-1,Toadette,Circuit Special,Triforce Tires,Super Glider
2017-04-28,1:27.899,Snowdog,,<1,29.998,29.039,28.862,-,1-1-1,Morton,Circuit Special,Leaf Tires,Super Glider
2017-04-28,1:26.995,Snowdog,,<1,29.912,28.654,28.429,5-4-0,1-1-1,Morton,Circuit Special,Leaf Tires,Super Glider
2017-04-28,1:26.986,Shaun,,<1,29.833,28.545,28.608,-,1-1-1,Heavy Mii,Streetle,Roller,Super Glider
2017-04-28,1:26.298,Shaun,,<1,29.699,28.406,28.193,6-3-0,1-1-1,Heavy Mii,Streetle,Slim,Super Glider
2017-04-28,1:25.867,Power,,<1,29.576,28.244,28.047,7-3-0,1-1-1,Roy,Streetle,Slim,Super Glider
2017-04-28,1:25.763,Ace Tman,,<1,29.520,28.162,28.081,7-2-0,1-1-1,White Shy Guy,Streetle,Slim,Plane Glider
2017-04-28,1:25.587,Snowdog,,1,29.518,27.969,28.100,7-2-0,1-1-1,Orange Yoshi,Streetle,Slim,Plane Glider
2017-04-29,1:25.102,Snowdog,,<1,29.449,27.846,27.807,6-3-0,1-1-1,Orange Yoshi,Streetle,Slim,Plane Glider
2017-04-29,1:24.987,Snowdog,,1,29.288,27.884,27.815,7-2-0,1-1-1,Orange Yoshi,Streetle,Slim,Plane Glider
2017-04-30,1:24.725,Snowdog,,<1,29.162,27.902,27.661,6-3-0,1-1-1,Donkey Kong,Streetle,Roller,Super Glider
2017-04-30,1:24.421,Snowdog,,<1,29.166,27.655,27.600,6-3-0,1-1-1,Donkey Kong,Wild Wiggler,Roller,Cloud Glider
2017-04-30,1:24.248,Dread,,<1,29.047,27.542,27.659,7-2-0,1-1-1,Donkey Kong,Wild Wiggler,Roller,Flower Glider
2017-04-30,1:24.190,Snowdog,,<1,29.123,27.606,27.461,7-2-0,1-1-1,Donkey Kong,Wild Wiggler,Roller,Flower Glider
2017-04-30,1:24.149,Dread,,<1,-,-,-,-,-,-,-,-,-
2017-04-30,1:23.940,Dread,,<1,28.977,27.439,27.524,7-2-0,1-1-1,Donkey Kong,Wild Wiggler,Roller,Flower Glider
2017-04-30,1:23.937,Snowdog,,1,29.069,27.473,27.395,7-2-0,1-1-1,Donkey Kong,Biddybuggy,Roller,Cloud Glider
2017-05-01,1:23.876,Dread,,2,28.929,27.564,27.383,7-2-0,1-1-1,Donkey Kong,Wild Wiggler,Roller,Flower Glider
2017-05-03,1:23.818,Snowdog,,1,28.915,27.537,27.366,7-2-0,1-1-1,Roy,Biddybuggy,Roller,Flower Glider
2017-05-04,1:23.791,Snowdog,,1,29.022,27.476,27.293,7-2-0,1-1-1,Roy,Biddybuggy,Azure Roller,Flower Glider
2017-05-05,1:23.781,Snowdog,,1,28.998,27.358,27.425,7-2-0,1-1-1,Roy,Biddybuggy,Azure Roller,Flower Glider
2017-05-06,1:23.575,Dread,,<1,28.914,27.367,27.294,7-2-0,1-1-1,Donkey Kong,Wild Wiggler,Roller,Cloud Glider
2017-05-06,1:23.414,Play,,1,28.837,27.335,27.242,7-2-0,1-1-1,Roy,Wild Wiggler,Roller,Cloud Glider
2017-05-07,1:23.391,Jimmy,,<1,28.678,27.451,27.262,7-2-0,1-1-1,Donkey Kong,Wild Wiggler,Azure Roller,Parachute
2017-05-07,1:23.386,Play,,<1,28.821,27.429,27.136,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-07,1:23.332,Jimmy,,<1,28.695,27.344,27.293,6-3-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-07,1:23.275,Jimmy,,2,28.668,27.316,27.291,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-09,1:23.265,Snowdog,,<1,28.763,27.304,27.198,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Parachute
2017-05-09,1:23.136,Jimmy,,3,28.624,27.380,27.132,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-12,1:23.117,Jimmy,,<1,28.658,27.275,27.184,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-12,1:23.006,Snowdog,,<1,28.651,27.296,27.059,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-12,1:22.858,Jimmy,,12,28.550,27.313,26.995,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-24,1:22.827,Snowdog,,1,28.537,27.213,27.077,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-25,1:22.822,Snowdog,,<1,28.580,27.189,27.053,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-25,1:22.812,Jimmy,,1,28.521,27.177,27.114,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-26,1:22.777,Snowdog,,1,28.567,27.116,27.094,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-27,1:22.756,Jimmy,,3,28.553,27.112,27.091,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-30,1:22.746,Snowdog,,<1,28.573,27.129,27.044,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-05-30,1:22.706,Jimmy,,3,28.522,27.085,27.099,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-06-02,1:22.666,Snowdog,,6,28.558,27.088,27.020,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-06-08,1:22.617,Jimmy,,5,28.506,27.117,26.994,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-06-13,1:22.616,Snowdog,,<1,28.599,27.040,26.977,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-06-13,1:22.467,Jimmy,,361,28.466,26.960,27.041,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2017-08-11,1:22.467,Ryan5,,302,28.488,27.026,26.953,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2018-06-08,1:22.467,SuperFX,,1,28.428,27.039,27.000,7-2-0,1-1-1,Roy,Wild Wiggler,Roller,Cloud Glider
2018-06-09,1:22.457,SuperFX,,<1,28.486,26.989,26.982,7-2-0,1-1-1,Roy,Wild Wiggler,Roller,Cloud Glider
2018-06-09,1:22.406,Jimmy,,1,28.487,27.004,26.915,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2018-06-10,1:22.337,Jimmy,,55,28.407,26.941,26.989,7-2-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2018-08-04,1:22.328,Matt,,1,28.492,26.954,26.882,7-2-0,1-1-1,Waluigi,Wild Wiggler,Azure Roller,Cloud Glider
2018-08-05,1:22.323,Matt,,<1,28.505,26.961,26.857,7-2-0,1-1-1,Waluigi,Wild Wiggler,Azure Roller,Cloud Glider
2018-08-05,1:22.302,Matt,,<1,28.494,26.914,26.894,7-2-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-05,1:22.291,Matt,,<1,28.518,26.914,26.859,7-2-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-05,1:22.231,Matt,,13,28.492,26.938,26.801,7-2-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-18,1:22.162,Matt,,1,28.551,26.907,26.704,7-2-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-19,1:22.140,Matt,,<1,28.519,26.849,26.772,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-19,1:22.095,Matt,,1,28.541,26.810,26.744,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-20,1:22.057,Matt,,1,28.523,26.777,26.757,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-21,1:22.031,Jimmy,,<1,28.459,26.811,26.761,7-3-0,1-1-1,Roy,Wild Wiggler,Azure Roller,Cloud Glider
2018-08-21,1:22.020,Matt,,<1,28.500,26.797,26.723,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-21,1:21.976,Matt,,<1,28.497,26.773,26.706,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-21,1:21.930,Matt,,3,28.451,26.753,26.726,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-24,1:21.920,Matt,,<1,28.498,26.723,26.699,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-24,1:21.888,Matt,,<1,28.490,26.777,26.621,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-24,1:21.887,Matt,,3,28.548,26.736,26.603,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-08-27,1:21.878,Matt,,97,28.452,26.803,26.623,7-3-0,1-1-1,Waluigi,Flame Rider,Roller,Cloud Glider
2018-12-02,1:21.840,Matt,,7,28.471,26.802,26.567,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-12-09,1:21.839,Matt,,<1,28.495,26.673,26.671,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-12-09,1:21.810,Matt,,<1,28.435,26.731,26.644,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
2018-12-09,1:21.778,Matt,,<1,28.458,26.671,26.649,7-3-0,1-1-1,Waluigi,Wild Wiggler,Roller,Cloud Glider
