Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:50.439,Danny,,<1,37.814,36.207,36.418,10-0-0,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:50.337,Cole,,<1,37.516,36.067,36.754,10-0-0,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:49.977,Cole,,<1,37.561,36.202,36.214,10-0-0,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:49.055,Cole,,<1,37.233,36.011,35.811,10-0-0,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:48.815 ,Jelledot,,<1,37.300,35.818,35.697,10-0-0,1-1-1,Morton,Comet,Slim,Super Glider
2017-04-28,1:47.884 ,Jelledot,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:47.799 ,Jelledot,,<1,36.917,35.419,35.463,10-0-0,1-1-1,Morton,Master Cycle,Slick,Wario Wing
2017-04-28,1:47.739,Treat,,<1,36.743,35.521,35.475,10-0-0,1-1-1,Bowser,Master Cycle,Metal,Wario Wing
2017-04-28,1:47.548 ,Jelledot,,<1,36.757,35.400,35.391,10-0-0,1-1-1,Dry Bowser,Master Cycle,Cyber Slick,Wario Wing
2017-04-28,1:47.505,Cole,,1,36.643,35.447,35.415,10-0-0,1-1-1,Dry Bowser,Sport Bike,Cyber Slick,Super Glider
2017-04-29,1:47.503 ,purin,,<1,36.387,35.504,35.612,10-0-0,2-1-0,Dry Bowser,Master Cycle,Cyber Slick,Super Glider
2017-04-29,1:47.452,Cole,,<1,36.347,35.526,35.579,10-0-0,2-1-0,Dry Bowser,Sport Bike,Cyber Slick,Super Glider
2017-04-29,1:47.415 ,purin,,<1,-,-,-,-,-,-,-,-,-
2017-04-29,1:47.389,Dusse,,<1,36.617,35.421,35.351,10-0-0,1-1-1,Morton,Sport Bike,Slim,Super Glider
2017-04-29,1:47.267,Cole,,1,36.611,35.361,35.295,10-0-0,1-1-1,Dry Bowser,Sport Bike,Slim,Super Glider
2017-04-30,1:47.092,Cole,,16,36.558,35.309,35.225,10-0-0,1-1-1,Dry Bowser,Sport Bike,Slim,Super Glider
2017-05-16,1:47.070,Cole,,<1,36.469,34.999,35.602,10-0-0,2-1-0,Wario,Sport Bike,Slim,Super Glider
2017-05-16,1:46.994,Cole,,<1,36.353,35.180,35.461,10-0-0,2-1-0,Wario,Sport Bike,Slim,Super Glider
2017-05-16,1:46.814,Cole,,59,36.384,34.941,35.489,10-0-0,2-1-0,Wario,Sport Bike,Slim,Super Glider
2017-07-14,1:46.791,Thimo,,<1,36.457,34.842,35.492,10-0-0,2-1-0,Wario,Sport Bike,Wood,Super Glider
2017-07-14,1:46.764,Cole,,1,36.429,34.850,35.485,10-0-0,2-1-0,Wario,Sport Bike,Slim,Wario Wing
2017-07-15,1:46.716,Cole,,85,36.394,34.865,35.457,10-0-0,2-1-0,Wario,Sport Bike,Slim,Wario Wing
2017-10-08,1:46.688,K4I,,20,36.459,35.094,35.135,10-0-0,1-1-1,Heavy Mii ,Sport Bike,Wood,Super Glider
2017-10-28,1:46.672,Cole,,<1,36.429,35.056,35.187,10-0-0,1-1-1,Morton,Sport Bike,Wood,Super Glider
2017-10-28,1:46.671,Cole,,8,36.429,35.088,35.154,10-0-0,1-1-1,Morton,Sport Bike,Wood,Super Glider
2017-11-05,1:46.636,えぢから,,130,36.422,35.077,35.137,10-0-0,1-1-1,Wario,Sport Bike,Slim,Super Glider
2018-03-15,1:46.628,K4I,,10,36.458,35.041,35.129,10-0-0,1-1-1,Wario,Sport Bike,Wood,Super Glider
2018-03-25,1:46.578,えぢから,,40,36.393,35.087,35.098,10-0-0,1-1-1,Heavy Mii Luigi,Sport Bike,Wood,Super Glider
2018-05-04,1:46.540,えぢから,,8,36.355,35.086,35.099,10-0-0,1-1-1,Wario,Sport Bike,Slim,Super Glider
2018-05-12,1:46.419,えぢから,,892,36.331,34.998,35.090,10-0-0,1-1-1,Wario,Sport Bike,Slim,Super Glider
2020-10-20,1:46.404,えぢから,,12,36.326,35.011,35.067,10-0-0,1-1-1,Wario,Sport Bike,Slim,Super Glider
2020-11-01,1:46.373,えぢから,,835,36.302,35.011,35.060,10-0-0,1-1-1,Wario,Sport Bike,Slim,Super Glider
