Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
2022-03-17,1:28.829 ,ain,,1,30.682,29.232,28.915,-,1-1-1,Waluigi,Biddybuggy,Roller,Paper Glider
2022-03-18,1:28.754 ,Byron,,<1,30.819,29.133,28.802,7-3-0,1-1-1,Waluigi,Biddybuggy,Roller,Cloud Glider
2022-03-18,1:28.738 ,ふぐヲ,,<1,30.713,29.114,28.911,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-03-18,1:28.675 ,Byron,,<1,30.642,29.263,28.770,7-3-0,1-1-1,Waluigi,Biddybuggy,Roller,Cloud Glider
2022-03-18,1:28.589 ,zsnipe,,<1,30.706,28.979,28.904,7-3-0,1-1-1,Roy,Biddybuggy,Roller,Paper Glider
2022-03-18,1:28.581 ,StervtL,,<1,30.707,29.073,28.801,7-3-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-03-18,1:28.531 ,おまえモナー,,<1,30.720,29.023,28.788,7-3-0,1-1-1,Roy,Biddybuggy,Azure Roller,Cloud Glider
2022-03-18,1:28.371 ,StervtL,,1,30.546,29.114,28.711,7-3-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-03-19,1:28.320 ,おまえモナー,,<1,30.600,28.985,28.735,7-3-0,1-1-1,Roy,Biddybuggy,Azure Roller,Cloud Glider
2022-03-19,1:28.302 ,StervtL,,<1,30.676,29.012,28.614,7-3-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-03-19,1:28.166 ,おまえモナー,,<1,30.681,28.885,28.600,7-3-0,1-1-1,Donkey Kong,Biddybuggy,Azure Roller,Cloud Glider
2022-03-19,1:28.079 ,おまえモナー,,1,30.638,28.899,28.542,7-3-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Cloud Glider
2022-03-20,1:28.044 ,おまえモナー,,1,30.521,28.858,28.665,7-3-0,1-1-1,Roy,Biddybuggy,Azure Roller,Cloud Glider
2022-03-21,1:28.041 ,ふぐヲ,,<1,30.463,28.961,28.617,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-03-21,1:28.026 ,おまえモナー,,<1,30.436,28.896,28.694,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Cloud Glider
2022-03-21,1:28.025 ,おまえモナー,,1,30.488,28.885,28.652,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Cloud Glider
2022-03-22,1:27.946 ,おまえモナー,,1,30.522,28.835,28.589,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Cloud Glider
2022-03-23,1:27.940 ,K4I,,<1,30.418,28.953,28.569,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-03-23,1:27.938 ,K4I,,2,30.478,28.828,28.632,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-03-25,1:27.889 ,ain,,<1,30.436,28.832,28.621,7-3-0,1-1-1,Roy,Mr. Scooty,Azure Roller,Paper Glider
2022-03-25,1:27.838 ,ain,,1,30.446,28.788,28.604,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-03-26,1:27.777 ,ain,,4,30.456,28.775,28.546,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-03-30,1:27.775 ,StervtL,,11,30.477,28.764,28.534,7-3-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-04-10,1:27.763 ,kaimin,,2,30.473,28.813,28.477,7-3-0,1-1-1,Waluigi,Mr. Scooty,Roller,Paper Glider
2022-04-12,1:27.756 ,kaimin,,<1,30.422,28.826,28.508,7-3-0,1-1-1,Waluigi,Mr. Scooty,Roller,Paper Glider
2022-04-12,1:27.755 ,Alberto,,<1,30.409,28.763,28.583,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-04-12,1:27.731 ,Alberto,,<1,30.370,28.803,28.558,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-04-12,1:27.654 ,Alberto,,1,30.338,28.709,28.607,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-04-13,1:27.623 ,Alberto,,3,30.427,28.704,28.492,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-04-16,1:27.480 ,Alberto,,54,30.322,28.676,28.482,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-06-09,1:27.440 ,ささゆき,,5,30.410,28.696,28.334,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-06-14,1:27.401 ,ささゆき,,4,30.351,28.643,28.407,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-06-18,1:27.385 ,ささゆき,,21,30.326,28.631,28.428,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-07-09,1:27.376 ,ささゆき,,4,30.344,28.610,28.422,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-07-13,1:27.338 ,ささゆき,,17,30.173,28.713,28.452,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-07-30,1:27.335 ,Alberto,,1,30.317,28.573,28.445,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-07-31,1:27.223 ,Alberto,,120,30.110,28.686,28.427,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2022-11-28,1:27.190 ,Gudichap,,34,30.112,28.574,28.504,7-3-0,1-1-1,Waluigi,Mr. Scooty,Azure Roller,Paper Glider
2023-01-01,1:27.117 ,Alberto,,44,30.369,28.411,28.337,7-3-0,1-1-1,Donkey Kong,Mr. Scooty,Azure Roller,Paper Glider
