Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
2022-08-04,1:30.060,Lemon,,<1,30.996,29.505,29.559,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-04,1:30.003,Danny,,1,31.135,29.429,29.439,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Cloud Glider
2022-08-05,1:29.935,きーぼう,,<1,30.989,29.423,29.523,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-05,1:29.926,ユダ,,<1,31.077,29.363,29.486,10-0-0,1-1-1,Roy,Biddybuggy,Roller,Parachute
2022-08-05,1:29.919,ユダ,,<1,31.055,29.507,29.357,10-0-0,1-1-1,Roy,Biddybuggy,Roller,Parachute
2022-08-05,1:29.798,ユダ,,<1,30.845,29.391,29.562,10-0-0,1-1-1,Roy,Biddybuggy,Roller,Parachute
2022-08-05,1:29.743,ユダ,,<1,30.937,29.364,29.442,10-0-0,1-1-1,Waluigi,Biddybuggy,Roller,Parachute
2022-08-05,1:29.728,Hi,,1,30.785,29.703,29.240,10-0-0,1-1-1,Waluigi,Biddybuggy,Roller,Paper Glider
2022-08-06,1:29.514,ちゃあああ,,<1,30.748,29.456,29.310,10-0-0,1-1-1,Roy,Biddybuggy,Azure Roller,Cloud Glider
2022-08-06,1:29.494,StervtL,,<1,30.898,29.319,29.277,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-06,1:29.464,ユダ,,1,30.751,29.430,29.283,10-0-0,1-1-1,Roy,Biddybuggy,Roller,Parachute
2022-08-07,1:29.381,ユダ,,<1,30.745,29.213,29.423,10-0-0,1-1-1,Waluigi,Biddybuggy,Roller,Parachute
2022-08-07,1:29.334,ユダ,,<1,30.824,29.319,29.191,10-0-0,1-1-1,Roy,Biddybuggy,Roller,Parachute
2022-08-07,1:29.320,ユダ,,<1,30.786,29.234,29.300,10-0-0,1-1-1,Roy,Biddybuggy,Roller,Parachute
2022-08-07,1:29.191,StervtL,,<1,30.755,29.145,29.291,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-07,1:29.172,StervtL,,<1,30.732,29.167,29.273,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-07,1:29.131,StervtL,,<1,30.777,29.202,29.152,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-07,1:29.124,StervtL,,<1,30.764,29.164,29.196,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-07,1:29.047,StervtL,,2,30.727,29.226,29.094,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-09,1:28.921,StervtL,,<1,30.729,29.108,29.084,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-09,1:28.917,StervtL,,1,30.724,29.078,29.115,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-10,1:28.867,StervtL,,1,30.622,29.101,29.144,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-11,1:28.785,StervtL,,1,30.676,29.030,29.079,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-12,1:28.697,StervtL,,<1,30.663,29.105,28.929,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-08-12,1:28.689,StervtL,,1,30.621,29.022,29.046,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
