Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:53.149,Mattew,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:52.791,Danny,,<1,38.768,37.049,36.974,10-0-0,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:52.060,K4I,,1,38.461,36.710,36.889,10-0-0,1-1-1,Morton,W 25 Silver Arrow,Slim,Super Glider
2017-04-29,1:51.675,K4I,,<1,38.451,36.723,36.501,-,-,Heavy Mii,W 25 Silver Arrow,Slim,Paper Glider
2017-04-29,1:51.520,X treme,,<1,38.640,36.466,36.414,10-0-0,1-1-1,Wario,W 25 Silver Arrow,Roller,Cloud Glider
2017-04-29,1:51.372,X treme,,1,38.433,36.515,36.424,10-0-0,1-1-1,Wario,W 25 Silver Arrow,Roller,Cloud Glider
2017-04-30,1:51.190,マーマレード,,2,38.457,36.402,36.331,10-0-0,1-1-1,Heavy Mii Mega Man,Comet,Leaf Tires,Paper Glider
2017-05-02,1:51.108,マーマレード,,1,38.401,36.392,36.315,10-0-0,1-1-1,Dry Bowser,Comet,Leaf Tires,Paper Glider
2017-05-03,1:50.895,マーマレード,,1,38.353,36.276,36.266,10-0-0,1-1-1,Heavy Mii Rosalina,Comet,Leaf Tires,Paper Glider
2017-05-04,1:50.747,Dusse,,<1,38.378,36.259,36.110,10-0-0,1-1-1,Wario,Yoshi Bike,Roller,Cloud Glider
2017-05-04,1:50.646,Swift,,3,38.348,36.217,36.081,10-0-0,1-1-1,Wario,Yoshi Bike,Roller,Cloud Glider
2017-05-07,1:50.640,Swift,,<1,38.330,36.163,36.147,10-0-0,1-1-1,Wario,Yoshi Bike,Roller,Cloud Glider
2017-05-07,1:50.614,Swift,,3,38.292,36.171,36.151,10-0-0,1-1-1,Wario,Yoshi Bike,Roller,Cloud Glider
2017-05-10,1:50.462,Suuya,,1,38.273,36.166,36.023,10-0-0,1-1-1,Wario,Yoshi Bike,Roller,Cloud Glider
2017-05-11,1:50.385,とれいん。,,1,38.096,36.171,36.118,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,Plane Glider
2017-05-12,1:50.319,K4I,,<1,38.055,36.211,36.053,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,MKTV Parafoil
2017-05-12,1:50.287,とれいん。,,1,38.086,36.090,36.111,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,MKTV Parafoil
2017-05-13,1:50.217,K4I,,1,37.978,36.139,36.100,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,Cloud Glider
2017-05-14,1:50.160,とれいん。,,2,37.994,36.130,36.036,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,MKTV Parafoil
2017-05-16,1:50.145,とれいん。,,32,37.986,36.143,36.016,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,MKTV Parafoil
2017-06-17,1:50.076,Kamek,,13,37.988,36.056,36.032,10-0-0,1-1-1,Heavy Mii Rosalina,Mach 8,Leaf Tires,Cloud Glider
2017-06-30,1:50.060,とれいん。,,1,37.967,36.069,36.024,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,MKTV Parafoil
2017-07-01,1:50.026,とれいん。,,2,37.937,36.049,36.040,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,MKTV Parafoil
2017-07-03,1:50.025,とれいん。,,1,38.002,36.014,36.009,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,MKTV Parafoil
2017-07-04,1:49.941,とれいん。,,7,37.971,36.017,35.953,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,MKTV Parafoil
2017-07-11,1:49.871,とれいん。,,1,37.943,35.998,35.930,10-0-0,1-1-1,Wario,Mach 8,Leaf Tires,MKTV Parafoil
