Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
2022-03-17,1:19.184,ザビ,,1,26.004,24.572,28.608,-,1-1-1,Waluigi,Yoshi Bike,Azure Roller,Paper Glider
2022-03-18,1:18.867,Riz,,<1,-,-,-,-,1-1-1,-,-,-,-
2022-03-18,1:18.867,LxckyZ,,<1,-,-,-,-,1-1-1,Dry Bowser,Sport Bike,Slim,Paper Glider
2022-03-18,1:18.334,DbD,,<1,-,-,-,-,1-1-1,-,-,-,-
2022-03-18,1:18.317,DbD,,<1,-,-,-,-,1-1-1,Dry Bowser,-,-,-
2022-03-18,1:18.251,Army,,<1,25.603,24.157,28.491,-,1-1-1,Heavy Mii Wario,Yoshi Bike,Azure Roller,Parachute
2022-03-18,1:18.134,DbD,,<1,-,-,-,-,1-1-1,-,-,-,-
2022-03-18,1:18.117,Rhys,,<1,25.619,24.190,28.308,9-1-0,1-1-1,Wario,Yoshi Bike,Azure Roller,Paper Glider
2022-03-18,1:18.067,Rhys,,<1,25.580,24.114,28.373,9-1-0,1-1-1,Wario,Yoshi Bike,Azure Roller,Paper Glider
2022-03-18,1:18.034,TTyler,,<1,25.540,24.276,28.218,-,1-1-1,Dry Bowser,Gold Standard,Crimson Slim,Gold Glider
2022-03-18,1:17.967,TTyler,,<1,25.605,24.151,28.211,-,1-1-1,Dry Bowser,Gold Standard,Crimson Slim,Gold Glider
2022-03-18,1:17.951,Army,,<1,25.611,24.249,28.091,-,1-1-1,Wario,Gold Standard,Crimson Slim,Gold Glider
2022-03-18,1:17.801,Army,,<1,25.551,24.114,28.136,-,1-1-1,Wario,Gold Standard,Crimson Slim,Gold Glider
2022-03-18,1:17.551,DbD,,<1,25.489,23.963,28.099,-,1-1-1,Dry Bowser,Sport Bike,Crimson Slim,Super Glider
2022-03-18,1:17.451,DbD,,<1,-,-,-,-,1-1-1,Dry Bowser,Sport Bike,Crimson Slim,Super Glider
2022-03-18,1:17.434,DbD,,<1,-,-,-,-,1-1-1,Dry Bowser,Sport Bike,Crimson Slim,Super Glider
2022-03-18,1:17.434,Rhys,,<1,25.384,23.965,28.085,9-1-0,1-1-1,Wario,Sport Bike,Gold Tires,Gold Glider
2022-03-18,1:17.384,DbD,,1,25.363,24.003,28.018,9-1-0,1-1-1,Dry Bowser,Sport Bike,Slim,Super Glider
2022-03-19,1:17.367,Play,,<1,25.426,23.958,27.983,9-1-0,1-1-1,Dry Bowser,Sport Bike,Crimson Slim,Super Glider
2022-03-19,1:17.284,Play,,<1,25.370,23.967,27.947,9-1-0,1-1-1,Dry Bowser,Sport Bike,Crimson Slim,Super Glider
2022-03-19,1:17.267,Play,,<1,25.345,23.963,27.959,9-1-0,1-1-1,Dry Bowser,Sport Bike,Crimson Slim,Super Glider
2022-03-19,1:17.251,Army,,<1,25.324,23.950,27.977,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-03-19,1:17.234,Army,,<1,25.331,23.946,27.957,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-03-19,1:17.184,Army,,<1,25.323,23.915,27.946,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-03-19,1:17.167,Army,,<1,25.282,23.985,27.900,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-03-19,1:17.101,Army,,<1,25.278,23.932,27.891,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-03-19,1:17.067,Army,,<1,25.284,23.877,27.906,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-03-19,1:17.051,Army,,<1,25.246,23.890,27.915,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-03-19,1:17.017,Army,,1,25.241,23.873,27.903,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-03-20,1:16.934,Army,,6,25.294,23.776,27.864,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-03-26,1:16.851,Army,,21,25.211,23.819,27.821,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-04-02,1:16.851,Nico4132,,14,25.182,23.800,27.869,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-04-16,1:16.784,Army,,1,25.163,23.792,27.829,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-04-17,1:16.734,Army,,34,25.167,23.795,27.772,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-05-20,1:16.734,Nico4132,,1,25.125,23.773,27.836,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-05-21,1:16.701,Army,,1,25.168,23.772,27.761,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-05-21,1:16.701,Nico4132,,1,25.143,23.768,27.790,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-05-22,1:16.617,Army,,155,25.161,23.732,27.724,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-10-24,1:16.584,Army,,1,25.127,23.680,27.777,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-10-25,1:16.567,Army,,<1,25.102,23.707,27.758,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
2022-10-25,1:16.534,Army,,112,25.081,23.696,27.757,9-1-0,1-1-1,Wario,Sport Bike,Crimson Slim,Super Glider
