Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:44.139,Noirele,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:39.441,けん,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:37.688,けん,,1,-,-,-,-,-,-,-,-,-
2017-04-29,1:37.413,Nick,,<1,33.186,32.221,32.006,10-0-0,1-1-1,Tanooki Mario,Splat Buggy,Roller,Super Glider
2017-04-29,1:37.264,Nick,,<1,33.413,32.058,31.793,-,1-1-1,Tanooki Mario,Splat Buggy,Roller,Super Glider
2017-04-29,1:36.881,Nick,,<1,33.202,31.851,31.828,9-1-0,1-1-1,Tanooki Mario,Splat Buggy,Roller,Super Glider
2017-04-29,1:36.834,Nick,,<1,33.193,31.896,31.745,-,1-1-1,Tanooki Mario,Splat Buggy,Roller,Super Glider
2017-04-29,1:36.829,Nick,,<1,33.207,31.909,31.713,-,1-1-1,Tanooki Mario,Splat Buggy,Roller,Super Glider
2017-04-29,1:36.763,Nick,,<1,33.283,31.834,31.646,-,1-1-1,Tanooki Mario,Splat Buggy,Roller,Super Glider
2017-04-29,1:36.466,Nick,,<1,33.118,31.763,31.585,9-1-0,1-1-1,Tanooki Mario,Splat Buggy,Roller,Super Glider
2017-04-29,1:36.417,flc,,<1,33.067,31.729,31.621,9-1-0,1-1-1,Orange Inkling Girl,Wild Wiggler,Roller,Super Glider
2017-04-29,1:36.308,flc,,<1,32.973,31.663,31.672,10-0-0,1-1-1,Orange Inkling Girl,Wild Wiggler,Roller,Super Glider
2017-04-29,1:36.231,Nick,,1,32.925,31.670,31.636,9-1-0,1-1-1,Tanooki Mario,Splat Buggy,Roller,Super Glider
2017-04-30,1:36.154,flc,,<1,32.891,31.715,31.548,-,1-1-1,Orange Inkling Girl,Wild Wiggler,Roller,Cloud Glider
2017-04-30,1:36.040,flc,,<1,32.983,31.562,31.495,10-0-0,1-1-1,Orange Inkling Girl,Wild Wiggler,Roller,Cloud Glider
2017-04-30,1:35.947,flc,,<1,32.898,31.580,31.469,9-1-0,1-1-1,Orange Inkling Girl,Wild Wiggler,Roller,Cloud Glider
2017-04-30,1:35.942,Nick,,<1,33.035,31.469,31.438,9-1-0,1-1-1,Tanooki Mario,Splat Buggy,Roller,Cloud Glider
2017-04-30,1:35.793,flc,,<1,32.737,31.608,31.448,9-1-0,1-1-1,Orange Inkling Girl,Biddybuggy,Roller,Cloud Glider
2017-04-30,1:35.770,Dragnir,,<1,32.742,31.518,31.510,10-0-0,1-1-1,Male Villager,Biddybuggy,Roller,Cloud Glider
