Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:36.866,DestinyCst,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:27.559,Mary,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:23.782,Dragnir,,4,28.976,27.441,27.365,9-1-0,1-1-1,Bowser Jr.,Streetle,Roller,Super Glider
2017-05-02,1:23.693,John,,2,29.097,27.450,27.146,10-0-0,1-1-1,Bowser Jr.,Streetle,Roller,Super Glider
2017-05-04,1:23.330,Dragnir,,<1,29.090,27.253,26.987,10-0-0,1-1-1,Bowser Jr.,Streetle,Roller,Super Glider
2017-05-04,1:23.106,Dragnir,,9,28.877,27.051,27.178,10-0-0,1-1-1,Bowser Jr.,Streetle,Roller,Super Glider
2017-05-13,1:23.059,Sonder,,1,29.017,27.144,26.898,10-0-0,1-1-1,Koopa Troopa,Biddybuggy,Azure Roller,Paper Glider
2017-05-14,1:22.939,Doodle,,<1,28.459,27.290,27.190,7-1-0,1-1-1,Koopa Troopa ,Biddybuggy,Azure Roller,Cloud Glider
2017-05-14,1:22.825,flc,,<1,28.511,27.220,27.094,7-1-1,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-14,1:22.711,flc,,<1,28.566,27.056,27.089,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-14,1:22.430,flc,,<1,28.342,27.026,27.062,8-1-1,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-14,1:22.411,Doodle,,2,28.487,27.006,26.918,8-2-0,1-1-1,Baby Peach,Biddybuggy,Roller,Peach Parasol
2017-05-16,1:22.227,flc,,1,28.264,27.084,26.879,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-17,1:22.192,Doodle,,1,28.291,27.136,26.765,7-2-0,1-1-1,Baby Peach,Biddybuggy,Roller,Peach Parasol
2017-05-18,1:22.130,Doodle,,1,28.308,26.964,26.858,8-2-0,1-1-1,Baby Peach,Biddybuggy,Roller,Peach Parasol
2017-05-19,1:22.097,flc,,<1,28.202,26.904,26.991,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-19,1:22.069,flc,,1,28.291,27.035,26.743,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-20,1:22.060,flc,,<1,28.164,27.046,26.850,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-20,1:22.057,flc,,1,28.278,26.993,26.786,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-21,1:21.924,flc,,9,28.257,26.842,26.825,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-30,1:21.783,flc,,<1,28.106,26.761,26.916,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-30,1:21.682,flc,,<1,28.141,26.799,26.742,8-1-1,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-30,1:21.607,flc,,<1,28.191,26.681,26.735,8-1-1,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-30,1:21.485,flc,,1,28.218,26.700,26.567,7-3-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-31,1:21.379,flc,,<1,28.136,26.695,26.548,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-05-31,1:21.255,flc,,1,28.061,26.691,26.503,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-06-01,1:21.183,flc,,<1,28.043,26.585,26.555,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-06-01,1:21.107,flc,,<1,28.136,26.535,26.436,8-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-06-01,1:21.037,flc,,<1,28.028,26.662,26.347,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-06-01,1:21.021,flc,,<1,28.098,26.472,26.451,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-06-01,1:21.008,flc,,<1,28.082,26.590,26.336,8-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-06-01,1:20.992,flc,,2,28.044,26.628,26.320,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-06-03,1:20.981,flc,,<1,28.010,26.512,26.459,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-06-03,1:20.896,flc,,<1,28.031,26.518,26.347,7-2-1,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-06-03,1:20.847,flc,,2,28.052,26.507,26.288,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2017-06-05,1:20.798,flc,,235,28.047,26.464,26.287,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2018-01-26,1:20.762,Jimmy,,56,27.985,26.516,26.261,8-2-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
2018-03-23,1:20.654,チャーク,,<1,27.962,26.396,26.296,-,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-03-23,1:20.541,チャーク,,1,27.864,26.404,26.273,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-03-24,1:20.500,チャーク,,137,27.829,26.314,26.357,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-08-08,1:20.471,ふゆいろ,,1,27.816,26.407,26.248,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2018-08-09,1:20.412,ふゆいろ,,<1,27.918,26.324,26.170,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2018-08-09,1:20.306,ふゆいろ,,5,27.875,26.229,26.202,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2018-08-14,1:20.218,そうめん,,5,27.846,26.226,26.146,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-08-19,1:20.067,そうめん,,5,27.868,26.161,26.038,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-08-24,1:20.013,そうめん,,2,27.808,26.159,26.046,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-08-26,1:19.961,そうめん,,81,27.751,26.138,26.072,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-15,1:19.945,StervtL,,3,27.810,26.084,26.051,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Flower Glider
2018-11-18,1:19.912,そうめん,,<1,27.770,26.082,26.060,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-18,1:19.895,そうめん,,<1,27.750,26.104,26.041,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-18,1:19.885,そうめん,,<1,27.735,26.043,26.107,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-18,1:19.841,そうめん,,<1,27.772,25.985,26.084,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-18,1:19.828,そうめん,,<1,27.740,26.006,26.082,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-18,1:19.749,そうめん,,2,27.734,26.063,25.952,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-20,1:19.675,そうめん,,1,27.736,26.120,25.819,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-21,1:19.652,そうめん,,1,27.795,25.927,25.930,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-22,1:19.631,そうめん,,7,27.704,26.043,25.884,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-29,1:19.620,そうめん,,1,27.703,26.002,25.915,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2018-11-30,1:19.595,そうめん,,670,27.750,25.987,25.858,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider
2020-09-30,1:19.451,Pii,,7,27.739,25.825,25.887,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
2020-10-07,1:19.382,Alberto,,193,27.696,25.900,25.786,9-1-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider
