Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:53.517,Mon,,<1,39.699,37.163,36.655,10-0-0,0-1-2,Bowser,Streetle,Slim,Plane Glider
2017-04-28,1:53.376,Xander,,<1,39.486,36.993,36.897,10-0-0,0-1-2,Morton,Streetle,Slim,Super Glider
2017-04-28,1:52.317,SeLe,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:52.210,Xander,,<1,38.295,37.009,36.906,10-0-0,1-1-1,Wario,Landship,Slim,Super Glider
2017-04-28,1:52.061,SeLe,,<1,38.135,36.884,37.042,10-0-0,1-1-1,Morton,Streetle,Slim,Super Glider
2017-04-28,1:51.914,Mon,,<1,38.089,36.909,36.916,10-0-0,1-1-1,Bowser,Splat Buggy,Slim,Plane Glider
2017-04-28,1:51.824,エル,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:51.771,エル,,<1,38.004,36.835,36.932,10-0-0,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:51.760,エル,,<1,38.006,36.877,36.877,10-0-0,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:51.709,エル,,<1,38.067,36.707,36.935,10-0-0,1-1-1,Wario,Splat Buggy,Slim,Super Glider
2017-04-28,1:51.638,エル,,<1,37.968,36.878,36.792,10-0-0,1-1-1,Wario,Splat Buggy,Slim,Super Glider
2017-04-28,1:51.631,エル,,1,-,-,-,-,-,-,-,-,-
2017-04-29,1:51.607,エル,,<1,-,-,-,-,-,-,-,-,-
2017-04-29,1:51.303,エル,,3,37.972,36.672,36.659,10-0-0,1-1-1,Wario,Splat Buggy,Slim,Super Glider
2017-05-02,1:51.295,Power,,2,38.020,36.527,36.748,10-0-0,1-1-1,Wario,Splat Buggy,Azure Roller,Super Glider
2017-05-04,1:50.945,エル,,<1,37.772,36.606,36.567,10-0-0,1-1-1,Wario,Splat Buggy,Roller,Wario Wing
2017-05-04,1:50.906,エル,,1,37.772,36.505,36.629,10-0-0,1-1-1,Wario,Splat Buggy,Roller,Wario Wing
2017-05-05,1:50.851,エル,,<1,37.911,36.416,36.524,10-0-0,1-1-1,Wario,Splat Buggy,Azure Roller,Wario Wing
2017-05-05,1:50.788,beat,,1,-,-,-,-,-,-,-,-,-
2017-05-06,1:50.760,エル,,2,37.799,36.493,36.468,10-0-0,1-1-1,Wario,Splat Buggy,Azure Roller,Super Glider
2017-05-08,1:50.749,K4I,,1,37.723,36.601,36.425,10-0-0,1-1-1,Wario,Blue Falcon,Azure Roller,Hylian Kite
2017-05-09,1:50.719,エル,,<1,37.831,36.430,36.458,10-0-0,1-1-1,Wario,Splat Buggy,Azure Roller,Wario Wing
2017-05-09,1:50.711,エル,,<1,37.686,36.510,36.515,10-0-0,1-1-1,Wario,Splat Buggy,Azure Roller,Wario Wing
2017-05-09,1:50.646,エル,,14,37.702,36.455,36.489,10-0-0,1-1-1,Wario,Splat Buggy,Azure Roller,Wario Wing
2017-05-23,1:50.588,X treme,,1,37.701,36.452,36.435,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Paper Glider
2017-05-24,1:50.566,X treme,,<1,37.506,36.550,36.510,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Paper Glider
2017-05-24,1:50.536,X treme,,1,37.595,36.522,36.419,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Paper Glider
2017-05-25,1:50.511,X treme,,<1,37.601,36.512,36.398,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Flower Glider
2017-05-25,1:50.345,X treme,,32,37.567,36.391,36.387,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Peach Parasol
2017-06-26,1:50.210,SuperFX,,21,37.501,36.352,36.357,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Peach Parasol
2017-07-17,1:50.082,SuperFX,,<1,37.315,36.394,36.373,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Cloud Glider
2017-07-17,1:49.999,SuperFX,,13,37.384,36.194,36.421,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Cloud Glider
2017-07-30,1:49.766,SuperFX,,81,37.331,36.220,36.215,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Paper Glider
2017-10-19,1:49.728,Lu4,,1,37.317,36.293,36.118,10-0-0,1-1-1,Roy,Biddybuggy,Azure Roller,Paper Glider
2017-10-20,1:49.705,SuperFX,,1,37.357,36.122,36.226,10-0-0,1-1-1,Roy,Biddybuggy,Roller,Hylian Kite
2017-10-21,1:49.493,エル,,<1,37.373,36.075,36.045,10-0-0,1-1-1,Roy,Biddybuggy,Azure Roller,Hylian Kite
2017-10-21,1:49.489,Tricky,,<1,37.365,36.088,36.036,10-0-0,1-1-1,Roy,Biddybuggy,Azure Roller,Cloud Glider
2017-10-21,1:49.457,SuperFX,,1,37.294,36.040,36.123,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Roller,Hylian Kite
2017-10-22,1:49.405,SuperFX,,<1,37.359,35.936,36.110,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Roller,Hylian Kite
2017-10-22,1:49.399,エル,,<1,37.256,36.133,36.010,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Hylian Kite
2017-10-22,1:49.360,エル,,<1,37.296,36.003,36.061,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Hylian Kite
2017-10-22,1:49.316,SuperFX,,1,37.274,35.997,36.045,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Roller,Hylian Kite
2017-10-23,1:49.299,エル,,<1,37.238,36.037,36.024,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Hylian Kite
2017-10-23,1:49.247,エル,,<1,37.298,35.967,35.982,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Hylian Kite
2017-10-23,1:49.208,エル,,6,37.231,36.023,35.954,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Hylian Kite
2017-10-29,1:49.193,エル,,<1,37.201,36.041,35.951,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Cloud Glider
2017-10-29,1:49.147,エル,,<1,37.257,35.898,35.992,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Cloud Glider
2017-10-29,1:49.006,エル,,2,37.165,35.883,35.958,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Cloud Glider
2017-10-31,1:48.976,エル,,240,37.203,35.891,35.882,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Cloud Glider
2018-06-28,1:48.955,crack,,92,37.160,35.864,35.931,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Cloud Glider
