Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
2022-12-07,1:24.351,alpha,,<1,26.211,35.206,22.934,8-2-0,0-2-1,Waluigi,Biddybuggy,Azure Roller,Cloud Glider
2022-12-07,1:24.151,TTyler,,<1,26.196,35.955,22.000,8-2-0,0-1-2,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-12-07,1:24.101,Davi,,<1,26.167,35.984,21.950,8-2-0,0-1-2,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-12-07,1:24.051,Davi,,<1,26.225,35.792,22.034,8-2-0,0-1-2,Waluigi,Biddybuggy,Azure Roller,Paper Glider
2022-12-07,1:23.951,alpha,,<1,26.176,35.241,22.534,8-2-0,0-2-1,Waluigi,Biddybuggy,Azure Roller,Super Glider
2022-12-07,1:23.784,alpha,,<1,26.173,35.194,22.417,8-2-0,0-2-1,Waluigi,Biddybuggy,Azure Roller,Super Glider
2022-12-07,1:23.417,alpha,,1,26.120,35.031,22.266,8-2-0,0-2-1,Waluigi,Biddybuggy,Azure Roller,Super Glider
2022-12-08,1:23.367,alpha,,<1,26.114,34.887,22.366,8-2-0,0-2-1,Waluigi,Varmint,Azure Roller,Super Glider
2022-12-08,1:23.234,Luckyo,,<1,26.244,34.657,22.333,8-2-0,0-2-1,Waluigi,Wild Wiggler,Azure Roller,Paper Glider
2022-12-08,1:22.951 ,Technical,,1,26.143,34.491,22.317,8-2-0,0-2-1,Waluigi,Wild Wiggler,Azure Roller,Paper Glider
2022-12-09,1:22.784 ,Technical,,<1,26.185,34.482,22.117,8-2-0,0-2-1,Waluigi,Wild Wiggler,Azure Roller,Super Glider
2022-12-09,1:22.667 ,Technical,,<1,26.050,34.451,22.166,8-2-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Super Glider
2022-12-09,1:22.617 ,Technical,,2,26.083,34.418,22.116,8-2-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Super Glider
2022-12-11,1:22.584 ,alpha,,<1,26.106,34.395,22.083,8-2-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Waddle Wing
2022-12-11,1:22.517 ,alpha,,2,26.137,34.380,22.000,8-2-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Waddle Wing
2022-12-13,1:22.484 ,Technical,,<1,26.070,34.214,22.200,8-2-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Wario Wing
2022-12-13,1:22.367 ,Technical,,3,26.095,34.306,21.966,8-2-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Wario Wing
2022-12-16,1:22.267 ,Army,,2,26.076,34.275,21.916,9-1-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Super Glider
2022-12-18,1:22.101 ,Army,,13,25.981,34.220,21.900,9-1-0,0-2-1,Wario,Teddy Buggy,Azure Roller,Super Glider
2022-12-31,1:22.067 ,EternalX,,4,26.007,34.160,21.900,9-1-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Wario Wing
2023-01-04,1:22.051 ,Army,,1,25.952,34.232,21.867,9-1-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Wario Wing
2023-01-05,1:22.034 ,Army,,2,25.962,34.189,21.883,8-2-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Super Glider
2023-01-07,1:22.001 ,Army,,2,25.911,34.206,21.884,9-1-0,0-2-1,Waluigi,Teddy Buggy,Azure Roller,Super Glider
2023-01-09,1:21.984 ,Army,,36,25.965,34.169,21.850,8-2-0,1-1-1,Waluigi,Teddy Buggy,Azure Roller,Super Glider
