Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:38.522,Del,,<1,33.944,32.261,32.317,9-1-0,1-1-1,Male Villager,Standard Kart,Off-Road,Super Glider
2017-04-28,1:37.612,Danny,,<1,33.304,32.108,32.200,-,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:36.796,Luigi_Fan2,,1,32.776,32.678,31.342,6-0-0,1-1-1,Wario,Sneeker,Slim,Super Glider
2017-04-29,1:36.495,Play,,<1,32.838,31.905,31.752,5-1-0,1-1-1,Heavy Mii,Streetle,Blue Standard,Cloud Glider
2017-04-29,1:35.996,Play,,<1,32.832,31.785,31.379,5-0-0,1-1-1,Morton,Streetle,Blue Standard,Hylian Kite
2017-04-29,1:34.889,Play,,<1,32.681,30.957,31.251,5-1-0,1-1-1,Morton,Streetle,Roller,Hylian Kite
2017-04-29,1:34.428,Play,,<1,32.643,31.043,30.742,5-1-0,1-1-1,Morton,Streetle,Roller,Hylian Kite
2017-04-29,1:34.075,Jujudut,,<1,-,-,-,-,-,-,-,-,-
2017-04-29,1:33.854,starxlx,,<1,32.597,30.610,30.647,-,1-1-1,Morton,Streetle,Roller,Super Glider
2017-04-29,1:33.539,starxlx,,<1,32.066,30.893,30.580,9-0-0,1-1-1,Morton,Streetle,Roller,Super Glider
2017-04-29,1:33.491,starxlx,,<1,32.297,30.540,30.654,-,1-1-1,Morton,Streetle,Roller,Peach Parasol
2017-04-29,1:33.396,starxlx,,1,32.261,30.430,30.705,-,1-1-1,Morton,Streetle,Roller,Peach Parasol
2017-04-30,1:33.222,starxlx,,<1,-,-,-,-,,Morton,Streetle,Roller,Super Glider
2017-04-30,1:33.029,starxlx,,<1,32.114,30.542,30.373,-,1-1-1,Morton,Streetle,Roller,Peach Parasol
2017-04-30,1:32.935,starxlx,,<1,32.177,30.266,30.492,-,1-1-1,Morton,Streetle,Roller,Peach Parasol
2017-04-30,1:32.805,starxlx,,2,32.076,30.329,30.400,10-0-0,1-1-1,Morton,Streetle,Roller,MKTV Parafoil
2017-05-02,1:32.759,starxlx,,<1,32.496,30.185,30.078,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Cloud Glider
2017-05-02,1:32.645,starxlx,,<1,32.425,30.250,29.970,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Cloud Glider
2017-05-02,1:32.639,starxlx,,<1,32.278,30.439,29.922,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Cloud Glider
2017-05-02,1:32.287,starxlx,,<1,32.189,30.033,30.065,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Cloud Glider
2017-05-02,1:32.113,starxlx,,<1,32.143,29.934,30.036,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Cloud Glider
2017-05-02,1:32.082,starxlx,,<1,32.072,30.024,29.986,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Cloud Glider
2017-05-02,1:32.045,starxlx,,2,32.033,30.101,29.911,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Cloud Glider
2017-05-04,1:31.945,Joe,,2,31.916,30.000,30.029,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-06,1:31.863,Joe,,<1,31.947,30.048,29.868,9-1-0,1-1-1,Wario,Streetle,Roller,Cloud Glider
2017-05-06,1:31.836,Joe,,5,31.954,29.942,29.940,10-0-0,1-1-1,Wario,Streetle,Roller,Cloud Glider
2017-05-11,1:31.789,starxlx,,<1,31.917,30.015,29.857,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Paper Glider
2017-05-11,1:31.787,Joe,,1,31.856,29.900,30.031,10-0-0,1-1-1,Wario,Streetle,Roller,Cloud Glider
2017-05-12,1:31.724,Joe,,<1,31.872,29.844,30.008,9-1-0,1-1-1,Wario,Streetle,Roller,Cloud Glider
2017-05-12,1:31.644,Joe,,1,31.860,29.887,29.897,10-0-0,1-1-1,Wario,Streetle,Roller,Cloud Glider
2017-05-13,1:31.582,Joe,,5,31.834,29.820,29.928,10-0-0,1-1-1,Wario,Streetle,Roller,Cloud Glider
2017-05-18,1:31.401,Jimmy,,21,31.798,29.731,29.872,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Azure Roller,Super Glider
2017-06-08,1:31.381,Carson,,9,31.785,29.730,29.866,10-0-0,1-1-1,Dry Bowser,Biddybuggy,Roller,Cloud Glider
2017-06-17,1:31.271,Kevin,,107,31.784,29.743,29.744,10-0-0,1-1-1,Heavy Mii Cpt Falcon,Biddybuggy,Azure Roller,Plane Glider
2017-10-02,1:31.258,Lyte,,10,31.791,29.701,29.766,9-1-0,1-1-1,Morton,Biddybuggy,Azure Roller,Paper Glider
2017-10-12,1:31.186,Lemon,,<1,31.818,29.569,29.799,10-0-0,1-1-1,Heavy Mii ,Biddybuggy,Roller,Paper Glider
2017-10-12,1:31.116,Lemon,,<1,31.759,29.675,29.682,10-0-0,1-1-1,Heavy Mii ,Biddybuggy,Roller,Paper Glider
2017-10-12,1:31.078,Lemon,,2,31.709,29.621,29.748,10-0-0,1-1-1,Heavy Mii ,Biddybuggy,Roller,Paper Glider
