Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
2017-04-28,1:54.934,B!KZO,,<1,39.255,37.955,37.724,9-1-0,1-1-1,Morton,Streetle,Slim,Plane Glider
2017-04-28,1:54.481,vxlocity,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:53.787,vxlocity,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:53.467,vxlocity,,1,38.689,37.522,37.256,9-1-0,1-1-1,Bowser,Streetle,Slim,Super Glider
2017-04-29,1:53.111,vxlocity,,<1,38.707,37.310,37.094,9-1-0,1-1-1,Dry Bowser,Streetle,Slim,Wario Wing
2017-04-29,1:52.928,Danny,,<1,38.704,37.252,36.972,9-1-0,1-1-1,Dry Bowser,Streetle,Azure Roller,Plane Glider
2017-04-29,1:52.779,vxlocity,,1,-,-,-,-,-,-,-,-,-
2017-04-30,1:52.603,vxlocity,,<1,38.558,37.176,36.869,9-1-0,1-1-1,Wario,Streetle,Roller,Super Glider
2017-04-30,1:52.509,Origin,,1,38.497,37.039,36.973,9-1-0,1-1-1,Morton,Streetle,Roller,Paper Glider
2017-05-01,1:52.479,Origin,,<1,38.540,37.134,36.805,9-1-0,1-1-1,Morton,Streetle,Roller,Plane Glider
2017-05-01,1:52.407,Origin,,<1,38.476,36.914,37.017,9-1-0,1-1-1,Morton,Streetle,Roller,Plane Glider
2017-05-01,1:52.346,Origin,,<1,38.487,37.015,36.844,9-1-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-01,1:52.337,Kamek,,<1,38.634,36.942,36.761,9-1-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-01,1:52.236,Origin,,<1,38.434,36.948,36.854,9-1-0,1-1-1,Morton,Streetle,Roller,Super Glider
2017-05-01,1:52.197,Origin,,<1,38.481,36.899,36.817,9-1-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-01,1:52.037,Kamek,,5,38.363,36.858,36.816,9-1-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-06,1:52.001,X treme,,<1,38.401,36.789,36.811,9-1-0,1-1-1,Wario,Pipe Frame,Azure Roller,Paper Glider
2017-05-06,1:51.947,X treme,,6,38.246,36.848,36.853,9-1-0,1-1-1,Wario,Pipe Frame,Azure Roller,Paper Glider
2017-05-12,1:51.886,となりん,,<1,38.305,36.844,36.737,9-1-0,1-1-1,Wario,Sports Coupe,Leaf Tires,Paper Glider
2017-05-12,1:51.829,となりん,,4,38.234,36.848,36.747,9-1-0,1-1-1,Wario,Sports Coupe,Leaf Tires,Paper Glider
2017-05-16,1:51.768,Seboss,,2,38.397,36.823,36.548,9-1-0,1-1-1,Wario,Sports Coupe,Leaf Tires,Paper Glider
2017-05-18,1:51.761,Pyrax,,<1,38.287,36.679,36.795,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Paper Glider
2017-05-18,1:51.571,Pyrax,,<1,38.283,36.798,36.490,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Paper Glider
2017-05-18,1:51.567,Pyrax,,<1,38.333,36.653,36.581,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Paper Glider
2017-05-18,1:51.508,Pyrax,,<1,38.246,36.711,36.551,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Paper Glider
2017-05-18,1:51.349,Kamek,,36,38.106,36.714,36.529,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Super Glider
2017-06-23,1:51.317,beat,,3,38.105,36.712,36.500,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Super Glider
2017-06-26,1:51.175,Kamek,,1,38.111,36.613,36.451,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Gold Glider
2017-06-27,1:51.125,Kamek,,<1,38.006,36.572,36.547,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Gold Glider
2017-06-27,1:51.014,Kamek,,1,37.951,36.551,36.512,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Gold Glider
2017-06-28,1:51.006,Kamek,,3,38.043,36.526,36.437,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Gold Glider
2017-07-01,1:50.995,Kamek,,112,38.004,36.506,36.485,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Gold Glider
2017-10-21,1:50.983,vxlocity,,<1,37.955,36.613,36.415,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Gold Glider
2017-10-21,1:50.888,Kamek,,38,37.894,36.454,36.540,9-1-0,1-1-1,Dry Bowser,Sports Coupe,Leaf Tires,Gold Glider
2017-11-28,1:50.865,Lyte,,1,37.938,36.603,36.324,9-1-0,1-1-1,Dry Bowser,Wild Wiggler,Roller,Paper Glider
2017-11-29,1:50.861,Lemon,,1,37.936,36.566,36.359,9-1-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Paper Glider
2017-11-30,1:50.810,Lemon,,12,37.991,36.368,36.451,9-1-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Paper Glider
2017-12-12,1:50.803,Lyte,,7,37.930,36.536,36.337,9-1-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Paper Glider
2017-12-19,1:50.791,Lemon,,32,38.105,36.379,36.307,9-1-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Paper Glider
2018-01-20,1:50.717,Lyte,,<1,37.877,36.450,36.390,9-1-0,1-1-1,Dry Bowser,Wild Wiggler,Roller,Paper Glider
2018-01-20,1:50.650,Lemon,,1,37.976,36.370,36.304,9-1-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Paper Glider
2018-01-21,1:50.641,Lyte,,2,37.874,36.433,36.334,9-1-0,1-1-1,Dry Bowser,Wild Wiggler,Roller,Paper Glider
2018-01-23,1:50.596,Lemon,,1,37.977,36.334,36.285,9-1-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Paper Glider
2018-01-24,1:50.578,Lyte,,<1,37.957,36.318,36.303,9-1-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Paper Glider
2018-01-24,1:50.449,Lemon,,83,37.927,36.299,36.223,9-1-0,1-1-1,Heavy Mii,Wild Wiggler,Azure Roller,Paper Glider
2018-04-17,1:50.282,Peze,,1,37.983,36.186,36.113,9-1-0,1-1-1,Heavy Mii,Wild Wiggler,Azure Roller,Paper Glider
2018-04-18,1:50.146,vxlocity,,1,37.812,36.154,36.180,9-1-0,1-1-1,Heavy Mii Varia,Wild Wiggler,Azure Roller,Paper Glider
2018-04-19,1:50.088,Lemon,,<1,37.787,36.136,36.165,9-1-0,1-1-1,Heavy Mii,Wild Wiggler,Roller,Paper Glider
2018-04-19,1:50.065,Peze,,<1,37.721,36.405,35.939,9-1-0,1-1-1,Heavy Mii Crossing,Wild Wiggler,Azure Roller,Paper Glider
