Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
2022-08-04,1:31.192 ,Roberto,,<1,35.135,25.165,30.892,10-0-0,1-2-0,Wario,Yoshi Bike,Azure Roller,Super Glider
2022-08-04,1:30.980 ,Play,,<1,35.186,25.280,30.514,10-0-0,1-2-0,Waluigi,Streetle,Azure Roller,Paper Glider
2022-08-04,1:30.777 ,ths,,<1,35.222,25.178,30.377,10-0-0,1-2-0,Waluigi,Streetle,Azure Roller,Paper Glider
2022-08-04,1:30.503 ,ths,,1,34.936,25.130,30.437,10-0-0,1-2-0,Waluigi,Streetle,Azure Roller,Paper Glider
2022-08-05,1:30.452 ,ths,,<1,34.882,25.134,30.436,10-0-0,1-2-0,Waluigi,Streetle,Azure Roller,Paper Glider
2022-08-05,1:30.392 ,ths,,1,34.845,25.138,30.409,10-0-0,1-2-0,Waluigi,Streetle,Azure Roller,Paper Glider
2022-08-06,1:30.346 ,Braydon,,<1,34.797,25.119,30.430,10-0-0,1-2-0,Baby Peach,Biddybuggy,Azure Roller,Parachute
2022-08-06,1:30.274 ,Army,,<1,34.881,25.035,30.358,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-08-06,1:30.204 ,Army,,3,34.779,25.121,30.304,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-08-09,1:30.186 ,Play,,<1,34.788,25.062,30.336,10-0-0,1-2-0,Waluigi,Streetle,Azure Roller,Paper Glider
2022-08-09,1:30.174 ,Play,,<1,34.659,25.107,30.408,10-0-0,1-2-0,Waluigi,Streetle,Azure Roller,Paper Glider
2022-08-09,1:30.075 ,Army,,<1,34.661,24.972,30.442,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-08-09,1:29.964 ,Army,,<1,34.734,24.966,30.264,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-08-09,1:29.865 ,Army,,13,34.724,24.976,30.165,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-08-22,1:29.834 ,Alberto,,<1,34.792,24.974,30.068,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-08-22,1:29.813 ,Alberto,,<1,34.694,25.022,30.097,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-08-22,1:29.745 ,Alberto,,<1,34.695,24.971,30.079,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-08-22,1:29.720 ,Alberto,,<1,34.625,25.008,30.087,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-08-22,1:29.681 ,Alberto,,<1,34.713,24.937,30.031,10-0-0,1-2-0,Baby Peach,Biddybuggy,Azure Roller,Paper Glider
2022-08-22,1:29.512 ,Alberto,,<1,34.508,25.008,29.996,10-0-0,1-2-0,Baby Peach,Biddybuggy,Azure Roller,Paper Glider
2022-08-22,1:29.504 ,Alberto,,90,34.560,24.873,30.071,10-0-0,1-2-0,Baby Peach,Biddybuggy,Azure Roller,Paper Glider
2022-11-20,1:29.496 ,Army,,<1,34.563,24.887,30.046,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-20,1:29.367 ,Army,,1,34.578,24.788,30.001,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-21,1:29.366 ,Army,,<1,34.448,24.852,30.066,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-21,1:29.365 ,Army,,<1,34.536,24.814,30.015,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-21,1:29.346 ,Army,,3,34.497,24.819,30.030,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-24,1:29.336 ,Army,,1,34.514,24.802,30.020,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-25,1:29.291 ,Army,,<1,34.644,24.772,29.875,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-25,1:29.247 ,Army,,<1,34.489,24.761,29.997,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-25,1:29.226 ,Army,,<1,34.541,24.825,29.860,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-25,1:29.225 ,Army,,<1,34.445,24.805,29.975,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
2022-11-25,1:29.112 ,Army,,81,34.452,24.798,29.862,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
