Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:50.980,Mattew,,<1,38.468,36.369,36.143,10-0-0,1-1-1,Morton,Blue Falcon,Slim,Super Glider
2017-04-28,1:50.625,やまだ,,<1,38.140,36.250,36.235,10-0-0,1-1-1,Heavy Mii,Wild Wiggler,Crimson Slim,Parachute
2017-04-28,1:49.575 ,どらさ ,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:49.091,Larvitar,,1,37.622,35.775,35.694,10-0-0,1-1-1,Wario,W 25 Silver Arrow,Slim,Parafoil
2017-04-29,1:48.286,Larvitar,,<1,-,-,-,-,-,-,-,-,-
2017-04-29,1:48.263,Larvitar,,<1,-,-,-,10-0-0,1-1-1,Wario,W 25 Silver Arrow,Leaf Tires,Bowser Kite
2017-04-29,1:48.156,どらさ,,1,-,-,-,-,-,-,-,-,-
2017-04-30,1:48.107,どらさ,,<1,37.641,35.278,35.188,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,Peach Parasol
2017-04-30,1:47.977,Larvitar,,<1,37.373,35.290,35.314,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,Bowser Kite
2017-04-30,1:47.892,Larvitar,,<1,37.308,35.247,35.337,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,Bowser Kite
2017-04-30,1:47.839,Larvitar,,<1,37.329,35.130,35.380,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,Bowser Kite
2017-04-30,1:47.778,Larvitar,,<1,37.367,35.178,35.233,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,Bowser Kite
2017-04-30,1:47.692,Larvitar,,<1,37.230,35.232,35.230,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil
2017-04-30,1:47.617,Larvitar,,1,37.251,35.079,35.287,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil
2017-05-01,1:47.588,Larvitar,,<1,37.271,35.185,35.132,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil
2017-05-01,1:47.492,Larvitar,,<1,37.241,35.114,35.137,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil
2017-05-01,1:47.423,Larvitar,,1,37.207,35.109,35.107,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil
2017-05-02,1:47.129,Larvitar,,<1,37.190,34.954,34.985,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Leaf Tires,Bowser Kite
2017-05-02,1:47.033,Larvitar,,1,37.058,34.958,35.017,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Leaf Tires,Bowser Kite
2017-05-03,1:46.987,Larvitar,,2,37.104,34.930,34.953,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Leaf Tires,Bowser Kite
2017-05-05,1:46.986,Larvitar,,<1,37.097,35.007,34.882,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Bowser Kite
2017-05-05,1:46.975,Larvitar,,<1,37.090,34.925,34.960,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Bowser Kite
2017-05-05,1:46.940,Larvitar,,1,37.113,34.915,34.912,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Bowser Kite
2017-05-06,1:46.922,Larvitar,,1,37.121,34.903,34.898,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Bowser Kite
2017-05-07,1:46.868,Larvitar,,9,37.019,34.949,34.900,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Bowser Kite
2017-05-16,1:46.307,Siaru,,<1,37.050,34.478,34.779,9-1-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Hylian Kite
2017-05-16,1:45.676,X treme,,<1,36.754,34.510,34.412,9-1-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider
2017-05-16,1:44.723,X treme,,<1,36.691,33.968,34.064,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider
