Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:27.016,Mattew,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:26.900,Mattew,,<1,32.516,21.417,32.967,-,-,-,-,-,-
2017-04-28,1:26.833,Mattew,,<1,32.633,21.400,32.800,-,2-0-1,Morton,Blue Falcon,Slim,Super Glider
2017-04-28,1:26.716,Mattew,,<1,-,-,-,-,2-0-1,Morton,Blue Falcon,Slim,Super Glider
2017-04-28,1:26.700,Mattew,,1,-,-,-,-,2-0-1,Morton,Blue Falcon,Slim,Super Glider
2017-04-29,1:26.616,エセしんぷ,,<1,-,-,-,-,-,-,-,-,-
2017-04-29,1:26.533,Mattew,,<1,32.383,21.283,32.867,6-4-0,2-0-1,Morton,Blue Falcon,Slim,Super Glider
2017-04-29,1:26.000,Only,,<1,-,-,-,-,-,-,-,-,-
2017-04-29,1:25.933,Only,,1,-,-,-,-,-,-,-,-,-
2017-04-30,1:25.833,Hayashi,,1,32.166,21.167,32.500,10-0-0,2-0-1,Morton,Blue Falcon,Slim,Paper Glider
2017-05-01,1:25.783,エセしんぷ,,<1,-,-,-,-,-,-,-,-,-
2017-05-01,1:25.683,Hayashi,,2,-,-,-,-,-,-,-,-,-
2017-05-03,1:25.583,Only,,1,32.150,20.950,32.483,10-0-0,2-0-1,Dry Bowser,Splat Buggy,Slim,Paper Glider
2017-05-03,1:25.583,エセしんぷ,,1,32.100,21.083,32.400,10-0-0,2-0-1,Dry Bowser,Blue Falcon,Slim,Paper Glider
2017-05-04,1:25.516,エセしんぷ,,<1,-,-,-,-,-,-,-,-,-
2017-05-04,1:25.466,エセしんぷ,,<1,-,-,-,-,-,-,-,-,-
2017-05-04,1:25.383,エセしんぷ,,<1,-,-,-,-,-,-,-,-,-
2017-05-04,1:25.266,エセしんぷ,,<1,-,-,-,-,-,-,-,-,-
2017-05-04,1:24.966,Hayashi,,1,31.833,20.917,32.216,10-0-0,2-0-1,Wario,Mach 8,Button,Paper Glider
2017-05-05,1:24.883,Only,,1,-,-,-,-,-,-,-,-,-
2017-05-06,1:24.833,Hayashi,,3,31.850,20.833,32.150,10-0-0,2-0-1,Wario,Mach 8,Button,Paper Glider
2017-05-09,1:24.650,Hayashi,,32,31.783,20.800,32.067,10-0-0,2-0-1,Wario,Mach 8,Button,Paper Glider
2017-06-09,1:24.650,beat,,1,31.766,20.834,32.050,10-0-0,2-0-1,Wario,Mach 8,Button,Paper Glider
2017-06-10,1:24.600,Hayashi,,1,31.833,20.833,31.934,10-0-0,2-0-1,Wario,Mach 8,Button,Paper Glider
2017-06-11,1:24.566,Hayashi,,1,31.750,20.783,32.033,10-0-0,2-0-1,Wario,Mach 8,Button,Paper Glider
2017-06-12,1:24.533,Hayashi,,72,31.783,20.750,32.000,10-0-0,2-0-1,Wario,Mach 8,Button,Paper Glider
2017-08-22,1:24.533,エセしんぷ,,1,31.700,20.783,32.050,10-0-0,2-0-1,Wario,Mach 8,Button,Paper Glider
2017-08-23,1:24.500,Hayashi,,2,31.666,20.850,31.984,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2017-08-25,1:24.483,Hayashi,,25,31.700,20.783,32.000,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2017-09-19,1:24.433,Hayashi,,47,31.666,20.834,31.933,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2017-09-21,1:24.433,Lemon,,45,31.666,20.834,31.933,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2017-10-29,1:24.433,エセしんぷ,,7,31.666,20.734,32.033,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2017-11-05,1:24.300,ロッキー,,115,31.650,20.766,31.884,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2018-02-25,1:24.300,vxlocity,,3,31.650,20.766,31.884,10-0-0,2-0-1,Heavy Mii,Mach 8,Leaf Tires,Paper Glider
2018-02-28,1:24.283,Lemon,,2,31.600,20.750,31.933,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2018-03-02,1:24.250,vxlocity,,13,31.616,20.750,31.884,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2018-03-15,1:24.233,ロッキー,,2,31.583,20.700,31.950,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Cloud Glider
2018-03-17,1:24.183,ロッキー,,38,31.583,20.717,31.883,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Cloud Glider
2018-04-24,1:24.166,ロッキー,,1,31.550,20.733,31.883,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2018-04-25,1:24.116,ロッキー,,5,31.583,20.733,31.800,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2018-04-30,1:24.100,ロッキー,,3,31.550,20.683,31.867,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2018-05-03,1:24.083,ロッキー,,35,31.533,20.683,31.867,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2018-06-07,1:24.050,ロッキー,,73,31.533,20.650,31.867,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2018-08-19,1:24.033,ロッキー,,<1,31.500,20.700,31.833,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2018-08-19,1:24.016,ロッキー,,1,31.516,20.667,31.833,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2018-08-20,1:23.933,ロッキー,,611,31.500,20.683,31.750,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2019-07-11,1:23.933,vxlocity,,286,31.483,20.667,31.783,10-0-0,2-0-1,Heavy Mii Cpt Falcon,Mach 8,Leaf Tires,Paper Glider
2020-04-22,1:23.883,るるりっく,,1,31.400,20.716,31.767,10-0-0,2-0-1,Heavy Mii Crossing,Mach 8,Leaf Tires,Paper Glider
2020-04-23,1:23.866,るるりっく,,1,31.416,20.650,31.800,10-0-0,2-0-1,Heavy Mii Crossing,Mach 8,Leaf Tires,Paper Glider
2020-04-24,1:23.850,るるりっく,,123,31.416,20.700,31.734,10-0-0,2-0-1,Heavy Mii Crossing,Mach 8,Leaf Tires,Paper Glider
2020-06-21,1:23.850,StervtL,,65,31.433,20.650,31.767,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2020-08-25,1:23.766,StervtL,,16,31.433,20.617,31.716,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2020-09-10,1:23.750,StervtL,,3,31.400,20.616,31.734,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2020-09-13,1:23.733,StervtL,,1,31.400,20.583,31.750,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2020-09-14,1:23.716,StervtL,,1,31.366,20.617,31.733,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2020-09-15,1:23.700,StervtL,,<1,31.366,20.600,31.734,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2020-09-15,1:23.683,StervtL,,81,31.416,20.584,31.683,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2020-12-05,1:23.650,StervtL,,15,31.400,20.583,31.667,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2020-12-20,1:23.616 ,StervtL,,71,31.283,20.650,31.683,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
2021-03-01,1:23.583 ,StervtL,,715,31.216,20.584,31.783,10-0-0,2-0-1,Wario,Mach 8,Leaf Tires,Paper Glider
