Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:50.800,Peze,,<1,38.526,36.187,36.087,10-0-0,1-1-1,Morton,Circuit Special,Off-Road,Super Glider
2017-04-28,1:50.212,Danny,,<1,38.077,35.755,36.380,10-0-0,1-1-1,Morton,Splat Buggy,Slim,Super Glider
2017-04-28,1:49.768,Kevin,,<1,38.173,35.816,35.779,-,1-1-1,-,Circuit Special,Slim,Super Glider
2017-04-28,1:49.595,Peze,,<1,38.026,35.722,35.847,10-0-0,1-1-1,Morton,W 25 Silver Arrow,Slim,Super Glider
2017-04-28,1:49.508,Dusse,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:49.371,あやつじ,,1,38.075,35.662,35.634,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-04-29,1:49.170,あやつじ,,<1,38.159,35.487,35.524,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-04-29,1:48.848,あやつじ,,<1,37.824,35.597,35.427,10-0-0,1-1-1,Dry Bowser,Streetle,Roller,Super Glider
2017-04-29,1:48.694,みるめーくくん,,<1,37.818,35.436,35.440,10-0-0,1-1-1,King Boo,Biddybuggy,Roller,Cloud Glider
2017-04-29,1:48.694,ソウッピ,,<1,-,-,-,-,-,-,-,-,-
2017-04-29,1:48.519,みるめーくくん,,<1,37.665,35.380,35.474,10-0-0,1-1-1,King Boo,Biddybuggy,Roller,Cloud Glider
2017-04-29,1:48.433,Bosna,,<1,37.604,35.559,35.270,10-0-0,1-1-1,Morton,Biddybuggy,Roller,Cloud Glider
2017-04-29,1:47.826,Kevin,,1,37.600,35.082,35.144,10-0-0,1-1-1,Heavy Mii,Biddybuggy,Roller,Parachute
2017-04-30,1:47.802,SuperFX,,<1,37.572,34.965,35.265,10-0-0,1-1-1,Heavy Mii,Biddybuggy,Roller,Waddle Wing
2017-04-30,1:47.378,SuperFX,,<1,37.478,34.899,35.001,10-0-0,1-1-1,Heavy Mii,Biddybuggy,Roller,Waddle Wing
2017-04-30,1:47.066,SuperFX,,<1,37.422,34.804,34.840,10-0-0,1-1-1,Heavy Mii,Biddybuggy,Roller,Parachute
2017-04-30,1:46.782,SuperFX,,<1,37.053,34.837,34.892,10-0-0,1-1-1,Heavy Mii,Biddybuggy,Roller,Parachute
2017-04-30,1:46.405,Kevin,,3,37.098,34.695,34.612,10-0-0,1-1-1,Heavy Mii Fox,Biddybuggy,Azure Roller,Parachute
2017-05-03,1:46.078,Axel,,5,36.955,34.662,34.461,10-0-0,1-1-1,Heavy Mii,Biddybuggy,Azure Roller,Parachute
2017-05-08,1:45.865,ねれ,,1,36.884,34.394,34.587,10-0-0,1-1-1,Heavy Mii,Biddybuggy,Azure Roller,Parafoil
2017-05-09,1:45.833,X treme,,<1,36.840,34.585,34.408,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,Paper Glider
2017-05-09,1:45.737,X treme,,1,36.868,34.442,34.427,10-0-0,1-1-1,Heavy Mii PAC-MAN,Biddybuggy,Azure Roller,Paper Glider
